0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0145537	0.00752068	0.00714621	0.00186038	0.00537013	0.0072713	0.0136198	0.00323427	0.00186038	0.00186038	0.00186038	0.00530973	0.00186038	0.00186038	0.00186038
0.00522115	0.00178473	0.00202187	0.000492473	0.000288078	0.00160096	0.00278238	0.000808459	0.000492473	0.000492473	0.000492473	0.00147685	0.000492473	0.000492473	0.000492473
0.00253204	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	8.75195e-05	0.00253952	0	0	0	0	0	0	0	0	0
0	0	0	0	0.000944853	0	0	0	0	0	0	0	0	0	0
0.00537537	0.00361123	0.00334693	0.000880324	0.0031072	0.00412321	0.00522116	0.00162805	0.000880324	0.000880324	0.000880324	0.002501	0.000880324	0.000880324	0.000880324
0.00997205	0.00619651	0.00624402	0.00156195	0.0062951	0.00576208	0.0107523	0.00281326	0.00156195	0.00156195	0.00156195	0.00474189	0.00156195	0.00156195	0.00156195
0	0	0	0	0.000893588	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.000552306	0	0	0.00183053	0	0	0	0	0	0	0
0.00946878	0.00550316	0.0054853	0.00134171	0.00436642	0.00512804	0.00936317	0.00229829	0.00134171	0.00134171	0.00134171	0.00385967	0.00134171	0.00134171	0.00134171
0.00317533	0.00185508	0.00186655	0.000498781	0.00147682	0.0019812	0.00319049	0.000887767	0.000498781	0.000498781	0.000498781	0.00153904	0.000498781	0.000498781	0.000498781
0.00725786	0.0039893	0.00378578	0.000998739	0.0031564	0.00371735	0.00656474	0.00176809	0.000998739	0.000998739	0.000998739	0.00298551	0.000998739	0.000998739	0.000998739
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00381217	0.00293715	0.00299408	0.000733017	0.00305762	0.00286919	0.00614861	0.00135874	0.000733017	0.000733017	0.000733017	0.00223444	0.000733017	0.000733017	0.000733017
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00166892	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
