-0.000246756	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0152339	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.0177649	0	0	0	0	0	0	0	0	0
0	0	0	0	-0.00631071	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.00115161	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	-0.00573445	0.00279466	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.0216596	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.000949178	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.013628	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.00210321	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.0158527	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	-0.00801541	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	-0.0060593	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.00247669	0	0	0	-0.0200918	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00688933	-0.00381773	0.000401274	-0.0012835	0	0	0	0	-0.0012835	-0.0012835	0.0012835	0	0.0012835	0.0012835	0.0012835
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	-0.00788919	0	0	0	0	0	0	0	0	0	0
0	-0.0245772	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00122647	0	0	-0.000818505	0	0	0	0	-0.000818505	-0.000818505	0.000818505	-0.00543461	0.000818505	0.000818505	0.000818505
0	0	0	0	-0.00294046	0	0	0	0	0	0	0	0	0	0
0	0	0	0	-0.00826442	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	-0.0250982	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.00907433	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0150487	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	-0.0297098	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00284401	-0.0013362	0.00938698	-0.00332982	-5.81014e-05	-0.00028041	-0.000292466	0.00126677	-0.00332982	-0.00332982	0.00332982	-0.00298118	0.00332982	0.00332982	0.00332982
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.0133731	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.0263127	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	-0.00461216	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.0155482	0	0	0	0	0	0	0
0	0	0	0	-0.0107436	0	0	0	0	0	0	0	0	0	0
0	0	0	0	-0.0272668	0	0	0	0	0	0	0	0	0	0
-0.000311762	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
