0	0	0	0	0	0	0	51945.3	0	0	7771.93	113048	0	0	-4086.74
0	94307.7	-7425.97	0	0	0	0	9528.65	0	0	17161.7	0	-21647.2	0	18118.2
77566.1	0	0	0	0	0	6288.19	22544.5	0	0	8018.44	43301.6	0	0	0
0	-761.562	-5685.29	-24109.3	-11532	0	0	4070.87	-4353.7	-29932.2	0	0	-8402.28	0	0
0	0	26416.1	4058.77	0	43483.1	1135.36	-12907.6	0	695.091	-6350.33	2024.35	-21844.4	0	-2356.18
0	0	0	0	0	0	5235.39	60654	0	0	2985.88	112798	0	0	0
0	0	0	0	0	0	0	27709.5	0	5618.61	0	-27691.5	-6375.08	0	76373
570.955	-343.974	-3553.72	-4028.08	0	-709.843	4536.45	-4408.11	-5466.3	-11430.8	0	-3574.54	3556.69	-7144.62	-1764.38
0	0	64051.4	3421.08	0	0	3667.22	0	0	0	0	0	0	0	0
4838.48	4343.16	-840.725	14028.2	-462.831	56700.3	406.179	-13458	0	-1906.11	-2703.08	2735.68	-14254.6	3498.54	-676.117
0	0	0	0	0	0	-6278.22	0	0	0	-32689.9	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1344.58	0	0
1984.34	0	-1083.4	0	0	-458.971	0	0	0	0	1295.15	2820.05	-1322.88	1007.76	25570.4
0	843.363	-4843.7	0	-401.652	-1570.69	2357.02	-5511.58	0	1633.45	0	9728.39	0	0	20158.8
0	0	93299.6	4.17467	0	0	0	0	0	0	45230	0	0	0	0
0	0	22035.6	-4792.51	-712.315	1510.14	1417.06	10616.8	421.693	63.0093	0	21210.6	1.51589	826.168	0
0	-1638.37	55743.5	3681.92	0	0	0	0	0	-8424.64	11630.9	0	0	0	0
0	0	66860.3	0	0	0	0	0	0	0	14096.1	0	0	0	-4947.09
25104.4	-3175.28	-1970.97	0	0	0	-6932.1	-8007.52	0	0	-11231.6	4686.51	-2093.76	610.434	0
3491.86	563.215	0	0	0	1067.12	0	-503.622	0	1045.75	-1239.26	1441.75	0	1793.15	19802.9
0	-662.298	-3909.51	294.384	0	-337.002	1426.96	-1797.3	199.154	876.374	0	321.026	0	731.852	25992.6
1389.22	0	-808.792	-1397.22	0	0	0	0	0	1614.83	1244.75	4864.2	190.429	0	17584.1
0	0	-10085.6	-51433.1	0	44170.6	0	-2390.81	25629.8	16091.9	0	2390.18	-40802.6	0	0
1858.91	340.685	-2818.32	0	0	-1532.52	0	-3673.1	0	1904.68	1952.24	3159.18	-456.73	0	21669.1
0	4414.14	49455.4	1997.35	0	0	0	0	0	0	8398.71	0	0	0	0
2610.91	-969.045	0	0	0	0	-396.257	-2264.28	-675.673	0	0	1011.3	-119.344	0	17771.4
2899.03	0	27119.3	862.757	0	-1407.95	0	0	0	0	455.273	0	5450.2	0	0
1805.73	-500.165	0	0	-547.103	923.739	0	-4910.15	274.952	-562.356	0	2825.11	0	0	14276.2
0	764.434	0	-3652.76	2199.39	3473.61	0	-9368.4	-5872.29	0	3278.54	-22.6178	408.61	-631.954	0
4222.51	-17096.4	-2354.48	2591.6	0	-498.278	-20959.3	-46229.8	0	0	-11787.8	0	-5258.37	3378.89	-6750.94
0	0	5767.72	0	4004.55	0	-8587.15	-431.51	0	0	0	-2260.02	3736.62	0	-575.329
924.135	0	-1976.49	0	-229.041	-122.636	1410.78	-2946.86	0	1600.87	1472.96	2818.23	2398.51	0	16081.3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2284.6	1232.98	-3346.99	0	499.289	242.438	841.436	-4001.74	0	2415.71	227.828	2678.26	982.455	377.319	15684.8
28509.3	-8002.78	-1960.96	0	0	-1393.28	-8828.74	-19120.9	0	2111.57	-3747.86	3443.63	-1553.91	1038.56	-1299.69
2176.3	0	0	-3250.63	0	5486.94	5449.06	-18327.5	-7374.43	2030.18	3699.11	3871.98	0	0	0
0	21366.5	0	0	4896.71	0	1746.29	1522.61	-3024.4	0	-8708.56	-1620.42	-2351.52	192.671	559.432
0	41290.5	4557.05	0	0	0	0	1525.27	0	407.77	0	0	-7276.67	0	3477.85
4617.06	2997.14	25040.5	0	0	0	0	-4192.75	0	508.408	-473.899	-686.249	0	0	0
0	0	37813.7	0	0	0	2987.92	0	-2221.53	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1161.73	0	0	0	-2266.91	-2646.7	3543.13	-25346.4	-6820.06	0	247.6	5757.71	2281.1	0	0
0	0	5976.25	0	2442.85	4051.16	0	-1692.32	-37014	-904.656	0	2216.7	-2943.88	256.943	-7380.89
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2310.2
0	18077.5	-1099.16	0	0	0	-10065.2	0	0	0	0	0	0	0	-3725.1
0	8064.95	6511.15	0	0	-1068.81	3535.55	4712.29	0	0	-9215.92	-4267.7	0	0	13703.4
-121.427	0	0	30879.6	0	108107	0	-31381.6	0	-4963.11	0	8045.03	-46566.9	58.4327	0
0	53757.5	-3960.14	0	0	0	0	0	0	0	2974.78	0	-4764.28	0	-7687.09
0	-1370.19	-1463.64	-746.627	4131.91	1310.8	-1837.41	-5320.41	1223.55	-1871.44	0	-2510.62	0	-2708.8	3969.89
104.521	370.269	926.372	581.473	1406.48	0	984.688	-2680.77	-3968.8	-1329.44	0	-232.16	0	0	11987.8
0	0	17565.8	0	0	0	0	0	0	-3355.77	-7395.89	0	0	0	1864.39
1750.68	0	0	617.535	0	-1904.61	0	-5085.49	3827.51	0	0	9114.23	0	-4688.42	5772.42
0	0	0	0	0	0	0	0	0	0	0	0	8099.8	0	0
6438.16	-1833.94	0	-1702.47	-4775.66	1613.51	840.634	-2600.43	-2370.19	-5475.43	2311.39	-3622.22	4480.18	-6912.93	-1343.67
7037.8	0	4340.9	0	0	0	0	5636.09	0	0	-12487.6	6058.21	246.731	0	4673.94
0	0	0	0	0	0	0	0	0	-1253.33	-24678.4	0	0	0	0
0	0	0	-19513.7	0	0	0	0	0	0	0	0	0	0	0
1302.16	1111.39	-2909.5	0	-1224.3	0	0	-9196.91	0	2423.52	2360.54	4110.35	0	323.783	13131.9
0	3456.85	128.113	0	-1420.18	0	0	2022.99	-8427.37	-10098.4	-2428.96	-577.062	4343.9	1361	0
0	52995.8	-4161.4	0	0	0	0	2281.67	0	0	5723.51	0	-10364.2	0	4610.88
0	0	0	0	0	0	0	0	2745.79	0	-1762.64	-7388.79	24178.1	10806.8	0
0	0	0	0	0	-487.761	1282.57	-3526.19	0	947.029	1096.38	-2148.05	286.423	0	17661.9
0	0	14781.9	-18053.1	0	29444.5	0	-3785.54	12912.5	4719.42	7614.49	1564.07	-21352.3	0	0
0	0	0	-1806.22	-205.891	0	0	-801.26	-6109.4	-6620.29	-9891.71	0	0	0	0
0	0	7483.52	1237.36	0	14153	1110.69	-7532.37	1161.68	-1969.17	0	1771.63	-5873.62	-1697.49	1182.01
1685.82	1537.77	-1777.91	0	-587.362	-132.124	0	0	0	-259.851	0	4165.13	0	0	13085.7
0	9844.42	0	0	0	0	0	6909.03	0	3333.25	-5078.04	-7230.72	0	0	18896.7
1398.41	15.6716	332.632	-897.816	1004.04	4595.56	0	-1649.79	-130.115	-2991.62	-3262.59	978.884	-836.511	-294.682	3435.22
0	0	-1421.42	-15587.5	1635.17	0	0	0	1768.99	5558.01	938.788	3067.35	100.935	0	-2628.03
1049.02	-1049.13	0	-1463.38	1758.33	4981.21	1730.33	-2394.35	618.901	0	-689.863	2310	-2057.76	109.854	9304.72
492.211	8175.1	4763.31	0	1948.3	7505.49	-2847.04	668.322	-1434.71	0	0	5038.35	-5102.87	0	0
0	0	0	-18621.6	0	0	0	0	0	0	0	0	0	0	0
0	1789.62	0	-20147.2	0	16577.7	0	0	4345.45	6521.66	0	2278.83	-14641.6	0	0
-408.054	0	-1117.86	0	6570.2	0	-10033.2	0	-3210.38	0	0	5851.7	1430.21	0	-7617.85
0	0	0	0	-747.649	0	673.362	0	147128	-215597	24346.5	0	-36187.9	1033.87	-2242.34
0	0	0	-34072.8	0	-1587.9	0	5724.14	23604.2	-9903.94	-3120.63	0	-12712.1	29.1174	-2666.5
-1108.12	0	-1015.07	-152.783	0	1129.57	902.515	-2841.42	0	0	723.129	978.512	0	0	13920.7
0	0	0	0	0	0	-87028	0	0	0	80790.7	-39721.3	0	0	0
0	0	-798.912	-340.798	-370.156	1381.8	1623.55	-2949.34	-357.313	-1646.54	389.878	2715.79	-197.97	-795.801	10235
309.293	3034.78	4341.98	-1426	612.133	1089.54	0	-1755.95	-1092.27	-1692.75	306.477	2852.74	1002.18	-785.072	350.199
0	-3089	2711.34	578.997	0	-2073.57	0	-9095.56	0	-2995.23	-3457.44	3898.34	0	0	6599.4
0	0	-1662.92	0	0	-559.667	-505.507	-3356.5	631.989	0	-1035.76	1854.98	0	0	12500.5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	-6796.09	-53404.9	0	17384.8	0	0	22508.9	15804	0	0	-30108.4	0	0
5761.62	-1366.43	-1492.1	0	2427.07	-1535.43	2708.06	8184.53	0	-598.451	-4446.17	4960.19	0	-3301.09	10901.7
8880.07	10232.4	0	0	-2025	829.339	0	-1599.04	0	-6601.12	-1264.1	0	1315.19	1196.77	0
0	0	0	0	0	0	723.279	0	167080	-234872	27414.9	0	-39987.6	0	-1967.81
0	-1902.84	0	2804.56	0	29504	0	-6169.06	3678.1	0	-9286.85	0	-10871.8	0	1806.76
0	0	0	0	0	0	0	114.351	0	0	-25964	0	925.267	0	0
0	0	21465.3	0	0	0	0	0	0	0	-8418.28	0	0	0	0
0	1820.79	3892.56	-3734.26	0	7667.71	1303.86	-1670.21	14820.1	-24848.4	0	1639.51	-9177.23	-1007.21	0
0	2942.82	5686.7	-449.761	0	0	-3580.45	1510.97	0	-3444.82	-4253.09	-906.406	0	0	3301.65
9583.43	0	-906.98	0	2907.66	0	0	5196.59	0	-4943.12	-3676.66	1105.38	2265.18	255.354	3008.48
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	22173.8	0	0	0	0	0	0	0	-9723.04	0	0	0	0
0	0	0	26288.1	0	91155.4	0	-26451.3	0	-4914.39	0	6691.16	-39289.5	0	0
2993.78	-186.895	-1464.42	0	-499.82	0	-131.001	0	0	0	0	1654.23	1398.6	0	11571
0	0	3007.23	0	0	0	0	0	0	1869.95	-15426.3	-3519.09	3109.56	0	4453.94
0	5370.89	-3637.11	0	0	0	0	0	3981.55	0	2137.81	474.532	10636.8	1120.91	0
0	5440.37	-359.544	0	0	0	-4112.61	-6968.05	0	0	0	-4133.49	3205.52	0	0
434.656	0	0	0	0	0	0	-3143.92	0	0	0	3486.87	0	0	9752.39
0	0	-1272.31	0	0	0	0	32421.4	0	0	0	56828	0	0	0
2654.22	0	932.618	0	0	0	-2005.35	0	0	0	-13129.6	2295.15	0	0	2688.96
0	-508.92	0	0	0	-672.242	-1255.46	-2907.38	-913.181	-210.336	0	0	0	74.2136	11753.5
0	0	0	0	0	0	0	0	0	0	0	0	581.487	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	222.767
0	0	38898.9	2093.8	0	0	1637.8	0	0	0	0	0	0	0	0
0	0	23922.2	0	0	0	2721.6	0	0	0	-4618.05	0	0	0	0
0	-1129.75	-626.207	0	-747.355	0	-480.796	-2489.16	0	-111.244	-2418.33	573.582	0	-755.667	11093.5
0	-50.4089	-503.906	0	0	0	807.382	35473	0	0	0	60740.9	-301.871	0	0
0	0	18357.7	0	0	0	0	0	0	0	-11960.7	0	0	0	0
0	0	0	0	0	0	0	13620.9	0	0	0	35737.6	0	0	0
2241.18	0	1248.92	-2031.44	-1539.4	10873.4	2093.66	-13965.5	-2724.37	-1475.97	2974.24	2718.24	-5206.09	0	0
0	22895.9	1576.45	0	0	0	0	5342.25	0	0	0	0	0	0	3834.39
0	0	20839	0	0	0	0	0	0	0	-8743.07	0	0	0	0
180.096	0	394.85	178.552	213.794	0	0	0	-356.334	957.416	171.558	2630.32	0	591.286	13193.6
-32.8285	6532.21	11999.3	150.185	0	-190.204	160.254	120.225	122.126	96.2307	-8193.88	0	-657.171	-300.156	0
0	1781.55	17838.3	0	0	0	-1841.13	-1187.99	0	746.259	-8682.91	-84.0048	0	0	-2773.08
0	21077.8	-3077.2	54.8698	0	0	0	6673.76	1196.45	0	-1264.35	14287	0	0	-3557.97
1048.92	2145.51	-700.435	285.866	-335.544	-672.639	-307.241	-4093.45	192.311	170.493	2493.02	5277.64	97.8021	134.12	8865.8
0	0	0	0	0	0	0	31802.4	0	0	0	62799.7	0	0	0
934.5	1049.42	0	0	0	2217.35	5271.17	-15900.2	0	1901.43	-1389.37	3855.1	2188.51	0	-26.6698
0	0	0	0	0	0	0	32838.4	0	0	0	63547.4	0	0	0
1316.07	82.8419	2671.13	6992.32	-1357.74	35176.9	795.093	-7040.99	2376.26	0	-1615.21	6230.68	-15829.5	-3977.19	708.935
6293.35	2949.71	2939.61	0	0	-187.013	-1769.21	-5445.54	-5317.91	-2047.24	0	2317.13	0	0	-2181.31
5768.06	0	4597.84	1490.76	2202.75	2856.88	0	0	0	0	-8613.61	1758.87	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	6568.58	0	0
0	0	1525.38	0	0	0	0	0	0	0	-8481.26	0	0	0	7869.95
0	0	14915.8	0	0	0	0	0	0	0	-10797.1	0	0	0	0
-780.964	0	-1072.74	0	-1679	-120.757	0	-3496.09	-3505.27	-104.001	33.2531	0	0	0	12025.5
0	0	3131.24	0	-5701.66	0	-2548.89	0	-14202.9	-5826.05	-3362.68	0	0	-1715.86	0
0	1227.42	1779.6	0	-3430.73	0	0	-10366.4	-14522.6	-2649.02	0	0	0	0	0
0	804.692	0	-352.597	-307.454	-23.0548	-2194.42	-485.316	-897.523	-136.719	-16931.2	0	240.153	474.673	0
0	0	0	0	0	0	-16951.5	0	0	0	0	0	0	0	0
2122.89	0	1892	656.209	0	-1033.86	0	6948.43	0	0	-3807.09	5010.68	0	0	12766.1
905.177	0	3178.96	0	0	-393.579	0	-1726.96	-8459.55	-7686.35	0	-834.406	0	-2192.39	-1860.17
799.689	0	-1036	0	-130.518	648.38	1054.87	-2590.34	-516.715	-598.418	-963.88	1999.08	-574.775	0	10357.1
0	20010.7	-1269.24	0	0	0	0	5256.15	0	458.058	-5073.73	4914.03	-4233.89	0	5211.22
0	0	28179.1	6424.56	0	22583	0	-5648.85	0	0	8309.22	1395.87	-9362.95	0	0
2950.38	574.335	-1649.09	0	-464.71	-433.825	-1072.4	-2304.93	0	-749.987	889.119	3600.14	944.235	0	6993.84
-481.405	127.267	-1279.87	0	0	0	350.541	-3766.89	0	823.626	-1118.7	0	0	479.874	11985.1
2711.49	0	2525.96	0	5.69156	22.5099	0	0	-9246.58	-473.26	-476.183	9195.04	0	0	0
788.648	-736.776	-587.626	0	0	570.441	0	-1886.57	0	-166.617	-914.911	1149.82	-737.218	0	11183.4
0	0	-13020.1	0	-1649.03	0	5834.04	0	14392	-31739.5	-19098.6	0	0	0	0
3072.73	3666.86	5333.58	0	0	0	-2608.27	0	0	0	-5815.77	-3235.78	889.602	0	2194.76
2477.15	0	-65.165	0	-1073.3	0	0	0	0	-3248.8	0	0	6959.9	0	0
0	786.056	611.817	0	0	0	0	1367.09	0	0	-9930.55	-4219.4	2337.88	0	7229.36
2347.54	12461.8	0	0	0	0	4718.48	0	0	0	-10183.7	-2490.81	-97.8354	0	4035.67
0	-2567.75	25325.1	-4155.86	0	0	2058.76	0	0	0	0	0	0	0	-2443.44
0	19071.4	3475.1	0	0	0	1339.11	0	0	550.299	-5050.84	0	0	0	-2692.6
250.087	521.051	-319.51	0	0	0	171.842	-3697.53	416.847	499.394	0	2671.11	0	415.956	9197.56
627.962	14694.5	2487.2	0	2857.77	-1146.51	0	-1976.07	0	0	-856.994	2075.74	-2457.98	0	0
0	0	-11736.6	0	1384.3	0	0	-7.74378	-1449.56	41.1653	-23099.5	288.367	2066.03	43.6661	0
-427.087	0	403.833	0	5331.94	0	-4800.6	2083.09	0	-751.14	-340.37	0	0	0	2054.28
0	0	-7827.53	-94524.1	0	-45407.9	0	27158.6	31401.6	25662.6	0	-757.314	-9737.35	0	0
0	-224.863	-961.808	-11141.6	875.166	0	0	0	0	3924.37	1515.25	725.887	833.018	0	-883.182
1951.05	3028.65	2747.21	0	4433.07	0	0	246.744	-4079.98	-233.003	-4080.01	0	2031.97	625.189	-3395.8
743.215	-755.763	1296.7	-3016.07	4291.08	94.5755	-556.059	0	-6193.99	0	0	0	-201.95	0	0
3853.28	873.347	3137.43	0	0	0	137.098	-3401.15	0	-1681.23	-3989.6	586.997	1302.82	0	754.213
1158.98	-986.904	-1235.87	0	0	-523.763	0	886.057	0	0	1459.33	2633	549.925	0	12104.5
0	0	38171.4	295.658	0	0	-534.756	0	0	0	11221	0	0	0	232.601
646.208	358.108	-683.755	0	0	0	0	0	0	459.36	1297.07	3152.31	0	0	10653.8
1402.89	7910.51	-2052.8	-1668.39	0	0	-1347.84	-2212.06	0	0	0	0	1391.99	0	0
0	-2510.54	-2436.49	-4591.16	577.659	2674.87	-1994.85	2458.28	2689.98	2253.05	380.042	-2261.09	7988.32	1794.23	0
2293.81	880.114	0	-9431.09	-2492.64	-3836.31	0	3176.1	0	1108.99	0	-2049.45	1872.26	-4191.72	0
0	635.78	4943.9	-1944.42	0	0	691.587	4080.3	0	-6515.07	0	5185.47	-810.414	0	2976.62
0	0	0	0	0	0	0	27476.9	0	0	0	44611.1	0	0	0
447.467	804.001	0	0	437.652	0	-1468.72	-3226.34	0	0	997.196	2394.85	0	661.612	7155.17
0	0	-1947.54	0	98.8412	0	1053.01	-4401.51	740.846	-3372.17	328.941	1447.82	-667.499	0	9035.93
11504.8	-2667.07	0	0	0	-166.109	-5323.2	-10928.9	0	966.879	0	658.29	0	991.783	0
0	0	0	0	0	0	-1657.49	7382.8	6532.96	-11386.3	-3974.08	10134.3	0	0	1014.88
0	0	16046.7	0	0	0	0	0	0	0	-8174.92	0	0	0	0
0	0	28412.6	-807.203	0	0	0	0	0	0	6024.93	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	5655.71	0	0
0	701.442	1211.5	-1243.89	-80.5415	13615.2	0	-2815.41	1029.35	-450.727	-1657.63	0	-5335.67	0	1848.01
0	0	0	0	0	0	-19071.5	-159.577	0	0	0	1034.44	0	0	0
0	4256.47	-324.388	-7369.86	4335.59	21411.1	139.294	-4652.26	3807.61	621.187	0	1462.75	-14851.1	608.061	-3866.88
0	-2271.94	33907.1	2171.68	0	0	3601.3	-232.586	0	0	2247.01	0	1977.76	0	0
0	2446.48	0	-730.608	450.331	-1741.77	3285.03	-14779.8	-1957.99	1182.42	1427.9	-637.911	0	0	4967.85
0	0	0	0	-6459.88	0	762.007	0	33250.2	-81841.7	6845.69	0	-13575.3	442.173	0
18016.9	-1787.94	0	0	0	0	-4219.72	-6810.03	0	533.705	-680.221	688.236	0	1149.34	0
1308.12	1224.05	151.474	-304.321	1427.07	250.929	-244.279	-3721.33	-260.896	-966.109	-14.5422	704.635	923.507	-618.597	1599.01
0	1568.97	5710.85	0	903.694	1390.1	-283.193	-2237.55	0	-369.471	-417.609	324.764	1492.62	0	0
40.1605	373.089	0	0	0	-1133.74	0	-3514.14	-2758.49	842.523	905.441	0	3903.72	1153.98	4983.94
8557.57	858.096	0	-1358.43	-394.849	1181.1	0	-3763.27	-3872.61	69.992	0	367.347	927.021	219.336	0
3419.05	474.309	5017.31	3694.68	0	12462.9	0	-3211.01	0	0	-3597.52	1574.19	-3221.32	0	0
18532.3	0	1884.33	0	-1351.7	0	3685.1	1040.33	-7201.97	-883.287	1294.92	0	96.5693	-4092.28	727.704
0	49.8324	5553.82	-406.756	1353.5	0	-977.089	-10.0642	-2288.32	-2746.15	-981.843	1049.2	-85.912	-462.261	203.713
0	-715.599	-1355.52	0	-1026.22	6618.48	0	0	-11840.3	-12984.4	0	0	-4274.26	1707.44	1498.28
0	0	0	0	0	0	0	25739.7	0	0	654.539	50211.9	0	0	0
