"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15"
"22" -0.113072017962113 0 -0.0497292069540617 0.0537123133447538 0.0474732184355127 -0.546655434829623 -0.136495988323124 0.741194581916197 0.109600942555454 0.0346745487924921 -0.125795435363904 -0.123501031365566 0.261684143362697 0 0
"23" 0 0.0755348756675689 0 0.89596147977554 0.296994246330577 0 0 0 0.12319344902717 0.296899466270863 0 0 0 -0.00400100083839231 0
"24" 0.597437646636945 0.491950141138135 -0.0157276909961971 0 -0.064647021848927 0 -0.174758196409831 -0.298815663897437 0 -0.27938819420136 -0.263784365429548 -0.0586986673832921 0.160489830460831 0.13282185227283 -0.286899586850374
"25" 0 0.39297469772837 0.587870495606862 0 0 0 0 0.260959731757175 0 0 -0.381340350763158 0.532983838559055 0 0 0.0488564269687181
"26" 0 0 0 0 0 0 0 0.457136736862599 0 0 0.00507135211537546 0.889381968109505 0 0 0
"27" 0.0372201785090617 0.322477831405186 0 0 0 0.440624161471125 0.0237685925822944 -0.18768213179786 0 0 0.232021561614529 0 0 0 0.781568628623394
"28" 0.125086782361132 0.460849354739347 0 0 -0.0516330125650164 -0.153010094524587 0 -0.449408938490237 -0.153747199194058 0 0 0.375833417475324 0.070846014626987 0 0.611568966975318
"29" 0.460656022810566 0.0339307784826427 0.250440729340298 0.00118480596045128 0 0.587816856458575 0.172316317038322 -0.0470592861167968 0 -0.201665235271499 -0.346746201869139 0.331491335889683 -0.184333183516417 -0.204253758924841 0
"30" 0 0 -0.0418770391532321 -0.0226624297727107 0 0.852641953519017 -0.000787423256592899 -0.207206791663978 0.107305304068926 0.0363846410766521 -4.39856613845225e-05 0.0602138824381903 -0.459710868137906 -0.00099674663158115 0.000304421076812032
"31" 0 0.0355152610984257 0.177866533618722 0.854399285301555 0.256106606890799 0.0138537713720123 0 -0.116897037681185 0.156295279630555 0.282163792278879 0 0 0.231542577343324 0 0
"32" 0 0 -0.0204385179907149 0.101376413729332 0 0.865068016207822 0 -0.227851034168998 0.0593752446838378 0 0 0.0643400541096812 -0.425888789521399 0 0
"33" -0.0600145201251832 0.0139235928988977 0.0824895590031478 -0.0748821607554647 0.0417407879535617 -0.398694696888875 0.00903966644769159 0 0.568116368901068 0 0.705014701649717 0 0.056649070245096 0 0
"34" 0 0 0.114532822614479 0.780996005297033 0 -0.214694768968946 0 -0.0131757674517781 -0.327782382465261 -0.230935670860242 0 0 0.412174056987085 0 0
"35" -0.433316379117715 0.185715292993508 0.00526104188624533 0 0 0.0376717757127545 0.340296915205255 0.768348266618275 -0.0355279504558377 0 0.228709328675881 -0.0414363301385543 0 -0.101327340368908 0.0677086650842744
"36" 0 0 0.0560739613934153 0 0 0 0.277062625823696 0 0 0 0.958944239549081 0 0 0 0.0227586831992323
"37" -0.327211469735098 0.0882750180815021 -0.398930450277094 0 0 -0.195712939237343 0.322494494389748 0 0 0 0.732462076971575 -0.216585834883503 0 0 -0.01668231182738
"38" 0 0 0.762873047800949 0.158213476280444 0 0.539645034482353 0.0570959632491397 -0.188980944592986 0 0 0.143107821243847 0 -0.202558067325658 0 -0.0359594221618909
"39" 0 0 0 0 0 0 0 0.525048577608256 0 0 0 0.851072259653402 0 0 0
"40" 0 0 0.997398295243744 0.0479442866394927 0 0 0.0538329455213349 0 0 0 0 0 0 0 0
"41" 0 0 0.980562891283731 0 0 0 0.0139033187686966 0 0.0130139125942166 0 0.184087185571972 0 0 0 -0.0651587304333469
"42" 0.0454560664637424 0 -0.0787078076797642 0.0057736840895457 0.0423416054055233 -0.154597113826109 0.00496481237404629 0.0480691108151786 0 0 0.0978681654813939 0.0880295489898352 0.136022491684196 0 0.963248475795185
"43" 0 0 -0.0254851545639435 0.0840339466898051 0 0.864794925992634 0 -0.226050948536827 0.0667627898969628 0.00538224577163552 0 0.0624912636387201 -0.430032685534537 0 0
"44" 0.0232247029031407 0 0 0 0.0407167210481333 0.0497929343346586 0.170806763435384 -0.38523763179182 0 -0.0350465439310173 0 0.192523163633832 0 0 0.882862964072888
"45" 0.113959899020256 0 0.0984655756663378 -0.0316716734853291 -0.00542174318985567 0.824121137715732 0.0322135333320822 -0.332512916993012 -0.0984963317418231 0.0259128575311093 0.064265165300514 0.179133405269234 -0.372069031379869 0.0219048916493222 0
"46" 0 0 -0.377663710785542 0.1255343030984 0 0 0 0 0 0 0.917393732429698 0 0 0 0
"47" 0 0.102230042279903 -0.117806777006283 -0.0872317362387356 0.185467365539353 0 -0.187098934742311 0 0.636530340422356 0.47512831736098 0.130845178232895 0.293549019645924 -0.373619238622309 0.110950344988947 0.112010966059419
"48" 0 -0.0670460590437865 -0.0720767704276416 0 0 -0.0729976083006395 0 -0.248304630832593 0.0175219129016884 0 0 0.214004356912903 0 0 0.936600791378832
"49" 0.972917836765215 0 0 0 0 0 0.206678194840329 0.0394521176845017 0 0 0.073793665521119 0 0.0433441519451047 0 0.0428289214545819
"50" 0 0 0 0 0 0 0 0.52470253824344 0 0 0 0.851285643224935 0 0 0
"51" 0 0 0.00537568292660411 0 0.0156007667120592 0 -0.0156332367318469 0 -0.502652243429642 0.848549850450495 -0.0989019557997234 0 0.129169641470956 -0.0126267987990561 0.0127029252256023
"52" 0 0.57055170736241 0 0 0 0 0.120796086072097 0.255638608034228 0 0.0875541968823151 -0.554345849884579 -0.0617734253410246 -0.0274357673356215 0 0.524398913818671
"53" 0 0.638389101467838 0.714054181993286 0.0298807878505274 0 0 0 0.107546525877846 0 0.0376551615647548 0.0665609604783421 0 -0.133848460936089 0 0.215321110081653
"54" 0 0 -0.170729012287261 0 -0.544781871012931 -0.174389224898381 0.684262399433953 -0.0566979637020344 -0.14997741023373 -0.100615013941217 0 0 0 0 -0.373639425971795
"55" 0.0228148970288164 0.220213872006609 0.0736961628018155 0.0712923578763988 0 -0.144461844318151 0.0678649896177371 -0.447122809416856 0 0 0 0.00935887209775663 0.174316767850693 0.076806174792234 0.823835424000828
"56" 0 -0.38473395491489 0 0 0 0 -0.0971818957400256 0 -0.30241106800386 0.592759574338524 0.623060930924468 0.107304111804879 0 0 0
"57" 0.68053635890108 0.228982075515771 -0.0854466606178746 -0.260321024681221 0.010657932886509 0.0699746015710505 0 0 -0.268137350160945 -0.0564168594954106 -0.356299241556275 -0.25382472380813 0.371352431888325 0 0
"58" 0.131772079367648 0 -0.0483708108632801 0 0 0 -0.0190781217249939 0.123330770719555 0 0 0.0339521343504243 0.225641176172496 0 0 0.955329912757506
"59" -0.182328803291992 0.134850372928805 0 0 0 0.120189563181828 0 0.912157999297571 -0.122780403813989 0.232285365193664 0.169683540529649 0.0410051836540655 0 -0.0508762240503988 0
"60" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"61" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"62" 0.140186091818471 0.113613726468151 0.693956294489702 0 0 0 -0.0458304897191716 -0.294768997848373 0 0 -0.629980353881272 0 0 0 0
"63" 0 0 -0.618163812901878 0 0.207839832018769 0 0 0 0.681826551845159 0 0.331343715564312 0 0 0 0
"64" 0 0 -0.547884431331645 0.684033847854951 0 0.191185450920242 0 -0.172720977969425 -0.266218610293611 -0.192720446450485 -0.204108707182112 0 0.125944625627973 0 0
"65" 0 0 0 0 0 -0.226057010484675 0.386428244800058 0 0.892844667608074 0 -0.0489881532138838 0 0 0 0
"66" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"67" 0 0 -0.264791241578 0 0 0 0.384315630652037 0 0 0 0.857737616443682 0 0 0 0.215576612269558
"68" 0 0.229545806926301 -0.156053731678532 0 -0.0319800829096374 0.0425278538865974 0.0269088312662091 -0.365014744972687 0.0538481337873131 0.139800030385981 0.109771652223091 0.459410518492874 0 0.0270503765064131 0.734766309130969
"69" 0 0.634566297791544 0.609562372835714 0 0.0499506160395428 0 0 0.157253308859113 0 0 0.275898732396276 -0.0672484229768531 -0.15894652674588 0 0.304350457277188
"70" 0 -0.135216397121395 -0.133517298235829 -0.200764084839929 0.035722153147871 0.225673234371995 0.144151960731088 -0.389473564333786 -0.383744953476942 0 0 -0.187929076435373 0.049204669887184 0 0.716875781845922
"71" 0 0.976901742004675 -0.00880940334321041 0 0 0 0 0 0 0 0.105138205688436 0 -0.185826097697777 0 0
"72" 0 0 0.99691140645571 0.00323780412181507 0 0.0201127905252918 0.0173621743702146 0 0 0 -0.0735486248216737 0 -0.00646487805243279 0 0
"73" 0.0898238051678633 0 -0.0739855378244775 0 0 0 -0.0130569622460854 -0.046971828309495 0 0.0577028997363367 0.0149866443963616 0.201421776828725 0.0945098568184215 0.0707386513867159 0.962299309536914
"74" 0.071135803870437 0 0.130988809864552 0 -0.0700499216370735 0.229507263475928 0 0 0.0104742994213816 0 0 0.631583324134496 -0.0991424969955946 0 0.715097624527404
"75" 0 0 0 0 0 0 0 0.416492800096896 0 0 0.0623146442095255 0.906408819765289 0 0 -0.0327671182160462
"76" 0 0.936947078498406 -0.0737770181704867 0 0 0 0 0.0946671457318314 0 0 0.170501503875782 0 -0.215064950133135 0 0.18000433217701
"77" 0.841143402735425 0 0 0 0 0 0.068190479264097 0.244477386937964 0 0 0.0869536808764376 0.469571825422295 0 0 0
"78" 0 0.0182089270829988 0.135935132078153 0.576452719177352 0.275729812045693 0 0 -0.0973343929901534 0.104096850737368 0.715678102680722 0 0 0.200898290422761 0 0
"79" 0 0 0.459803732578649 0.0706477336048185 0 0.756875227005147 0.0197622951843949 -0.22467217562896 0 0.0120988880372889 -0.110535069033891 0.0352362266210981 -0.380227840443557 0 -0.0410121236150364
"80" 0 0 0 0 0 0 0.0408334752808968 0.473071463575305 0 0 0.0232884001328887 0.879769099290521 0 0 0
"81" 0 0 0 0 0 0 0 0.32125620804195 0 0.0651405959352056 0 -0.321047521066553 -0.0739108979506694 0 0.885447242887379
"82" -0.0324310472604118 0.0195382071272743 0.201856295627976 0.228800610991619 0 0.0403200810580037 -0.257676742202967 0.250386849645058 0.310493530382586 0.649285521668635 0 0.203038900919044 -0.202024995806384 0.40582446756344 0.100219266256229
"83" 0 0 0.996948601393085 0.0532484991936766 0 0 0.0570796243329693 0 0 0 0 0 0 0 0
"84" 0.0777723191564188 0.0698106896519964 -0.0135135689354467 0.225485203532943 -0.00743941077517825 0.911384118124843 0.00652880301719445 -0.216319974704263 0 -0.0306382573178439 -0.0434485211193045 0.0439725240302392 -0.229124291233422 0.0562345136202893 -0.0108677078568229
"85" 0 0 0 0 0 0 0.188606958519265 0 0 0 0.982052653984557 0 0 0 0
"86" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"87" 0.0765724755260991 0 -0.0418066561098279 0 0 -0.0177109495674578 0 0 0 0 0.0499777465946498 0.108821174600812 -0.0510478025056019 0.0388878306823335 0.98672043510314
"88" 0 0.0354360117338057 -0.203520204271511 0 -0.0168764161872249 -0.0659964798908314 0.0990361070817841 -0.231582857620987 0 0.0686334987029131 0 0.408762706202475 0 0 0.847022543482987
"89" 0 0 0.899837464473645 4.02630286497926e-05 0 0 0 0 0 0 0.436225326991144 0 0 0 0
"90" 0 0 0.671516866549303 -0.146047817990261 -0.0217072163588043 0.0460202799492986 0.0431837431661655 0.323538286626216 0.0128507488793487 0.00192015682347951 0 0.646375667085564 4.61955064910156e-05 0.0251767933073438 0
"91" 0 -0.0283923207383478 0.966013373705629 0.0638062547366819 0 0 0 0 0 -0.145995764683871 0.201559014920714 0 0 0 0
"92" 0 0 0.975935549973115 0 0 0 0 0 0 0 0.205755659277269 0 0 0 -0.072210878502138
"93" 0.832549989739735 -0.105303426149232 -0.0653642808940794 0 0 0 -0.229892759192604 -0.265557459801498 0 0 -0.372479265179045 0.155421115518203 -0.0694364281367995 0.0202441333167407 0
"94" 0.171619512253539 0.0276811451758882 0 0 0 0.0524472956865385 0 -0.0247522414988435 0 0.0513969932755432 -0.0609077101474059 0.070859780114764 0 0.0881305460119917 0.973281872470719
"95" 0 -0.025063838361919 -0.147950509761929 0.011140593799672 0 -0.0127534186357854 0.054001514105318 -0.0680165675992936 0.00753673371372042 0.0331652764776405 0 0.0121488269237917 0 0.0276960223839527 0.983657394414621
"96" 0.0751654108271017 0 -0.0437606591854949 -0.0755982604021272 0 0 0 0 0 0.0873723099047874 0.0673486885641114 0.263183362854831 0.0103033889653145 0 0.951408776525561
"97" 0 0 0.118121993373654 0.602381642875635 0 -0.517323641678268 0 0.0280010354344478 -0.300174810201484 -0.188467449152208 0 -0.0279936569090427 0.477877810623847 0 0
"98" 0.0819505434787199 0.0150191891511949 -0.124246389387838 0 0 -0.0675615532177501 0 -0.161929593822017 0 0.0839683261443794 0.086065021437776 0.139273293460739 -0.020135063947709 0 0.955288056815408
"99" 0 0.0875875055598209 0.981318019469969 0.0396323868816821 0 0 0 0 0 0 0.166651274952839 0 0 0 0
"100" 0.143648393134811 -0.0533154176610158 0 0 0 0 -0.0218014720225595 -0.12457732499676 -0.0371745256384085 0 0 0.0556402250469124 -0.00656612975180334 0 0.977756052010976
"101" 0.104035638730646 0 0.973213004842317 0.0309612096336831 0 -0.0505262027474064 0 0 0 0 0.0163380914829504 0 0.195587847731748 0 0
"102" 0.11632791650947 -0.0322214020706081 0 0 -0.0352452205512898 0.0595086935857196 0 -0.316319449335712 0.0177128326494613 -0.0362278423776531 0 0.181997951083534 0 0 0.919694861176641
"103" 0 -0.0596202079678391 0 0.284888310641081 -0.171536181282342 -0.270915933356137 0 0.730666030456394 0.457995263224113 0 -0.255701913613051 0.00176402140639348 -0.031868563116945 0.0492877461051023 0
"104" -0.075562292606683 0.305942005897178 0.0421336851059164 -0.0463769742450532 0 0.00891674099894915 0.375069037001985 0.827287484161892 0 0 0.210944010266182 0 0.0940991241167465 -0.0604656175748062 0.120808832578291
"105" 0 0 -0.482947215362658 0 -0.33531209408233 0 0.719025920190552 0.0361315308130666 0 0 0 0.189237751774343 -0.312877571010454 0 0.0481738951383533
"106" 0.0540311396411378 0 -0.115558881753545 0 -0.0133912753597103 -0.00717012432277814 0.0824836752021344 -0.172293230061499 0 0.0935976134626525 0.0861191356736953 0.164772656236203 0.140233005719582 0 0.94022081829065
"107" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"108" 0.132980038860036 0.0717682431557593 -0.194818725494245 0 0.0290621862130739 0.0141116233306266 0.0489775855634393 -0.232929852362673 0 0.140611577376599 0.0132612169716381 0.155893862766909 0.0571858986598254 0.02196266098338 0.912967396267136
"109" 0.772580552009803 -0.216869308962795 -0.0531405386757705 0 0 -0.0377568383476346 -0.239252202711081 -0.518161984928576 0 0.0572219562110378 -0.10156418248275 0.0933197786798525 -0.042109790334156 0.0281441935822802 -0.0352206198553322
"110" -0.0975048725761021 0 0 0.145638130745786 0 -0.245831634210687 -0.244134494766133 0.821127855598268 0.330396938598256 -0.0909582512551353 -0.16573140155079 -0.173476504396092 0 0 0
"111" 0 0.887682093052806 0 0 0.203436303646952 0 0.0725505048687049 0.063257605677258 -0.125650233881492 0 -0.361801547669293 -0.0673211717981245 -0.0976950925727439 0.00800461453914198 0.023241886536434
"112" 0 0.975067190292624 0.107613856444533 0 0 0 0 0.036018956741566 0 0.00962940986875004 0 0 -0.171837157980326 0 0.0821287566815418
"113" 0.177597637684508 0.115286564135997 0.963195983253179 0 0 0 0 -0.161276330695664 0 0.0195561807253762 -0.0182287739169625 -0.0263969281887946 0 0 0
"114" 0 0 0.995187391066375 0 0 0 0.0786365869913561 0 -0.0584666045606667 0 0 0 0 0 0
"115" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"116" -0.0423240926220993 0 0 0 0.0825879583086975 0.0964244496939135 -0.129083145216306 0.92341885053909 0.24846810457531 0 -0.00902055153368836 -0.209764619430666 -0.0831049277200991 0 0
"117" 0 0 -0.15430933821803 0 -0.0630754347401656 -0.10460268874551 0 0.0436964282372954 0.955717355331882 0.0233586059276252 0 -0.0572361447442639 0.0760122442323019 -0.00663437846304209 0.190577745469161
"118" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"119" 0 0.85870500001022 -0.0522115440636832 0 0 0 -0.478110223543237 0 0 0 0 0 0 0 -0.176947143993255
"120" 0 0.387033574258381 0.31246736272791 0 0 -0.0512917444625324 0.169669564407618 0.226140824387259 0 0 -0.442268142726155 -0.204805136406611 0 0 0.657620429325948
"121" -0.000963484035959672 0 0 0.245019654910525 0 0.857794137016415 0 -0.249002862813641 0 -0.0393806752510711 0 0.0638347152924526 -0.369493314947503 0.000463644606455078 0
"122" 0 0.982096919468714 -0.0723478825217845 0 0 0 0 0 0 0 0.0543463195665189 0 -0.0870387334136893 0 -0.140435611936544
"123" 0 0.14487322368844 0.15475389918139 0.07894252649839 -0.436875996533694 -0.138593787438828 0.194273429186738 0.562538734076452 -0.129368651678958 0.197871496463625 0 0.265453413655531 0 0.286407424026775 -0.419745263057314
"124" 0.00795213325168246 0.0281706874883249 0.0704799378558144 0.0442394425833617 0.107007360968861 0 0.0749167170935285 -0.203957484688367 -0.30195297068797 -0.101146028359054 0 -0.0176631227763856 0 0 0.912051960797533
"125" 0 0 0.903494837475282 0 0 0 0 0 0 -0.172603631531409 -0.380406724062386 0 0 0 0.0958946782976319
"126" 0.128380886976771 0 0 0.0452850841040055 0 -0.139668883602274 0 -0.372929214311867 0.280679009706207 0 0 0.668364824816813 0 -0.343811272259713 0.423303173396882
"127" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"128" -0.450410346083047 0.128301494541226 0 0.119103921290556 0.334102705334282 -0.112880325668896 -0.0588103201643289 0.181924738786352 0.165817267384249 0.383058252863162 -0.161703649774608 0.253408639081497 -0.313431077251007 0.483625009901567 0.0940024587337698
"129" -0.396731503279855 0 -0.244703143395312 0 0 0 0 -0.317714976032362 0 0 0.703945028326682 -0.341510523243777 -0.0139086021961042 0 -0.263477115354208
"130" 0 0 0 0 0 0 0 0 0 0.0507211481112305 0.998712854194978 0 0 0 0
"131" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"132" 0.0753852841233607 0.0643411339020257 -0.168438198191403 0 -0.0708777748911274 0 0 -0.532432015579481 0 0.140303606145671 0.136657537157153 0.237958394203827 0 0.018744603926794 0.760238382825121
"133" 0 -0.234112117886585 -0.00867633995076559 0 0.0961804381388171 0 0 -0.137005213811239 0.570736201719446 0.683905234900527 0.164499174063612 0.0390810150778507 -0.294186796906876 -0.092172524825677 0
"134" 0 0.9687760478123 -0.0760713989668258 0 0 0 0 0.0417094797137111 0 0 0.10462714776292 0 -0.189460083907333 0 0.0842880021310515
"135" 0 0 0 0 0 0 0 0 0.0991700806551361 0 -0.0636615148886 -0.266861959670573 0.873243812195378 0.390310703886286 0
"136" 0 0 0 0 0 -0.0267269433353531 0.070278631775857 -0.19321815462837 0 0.0518926081009676 0.0600763204397531 -0.117702749156872 0.0156945948752398 0 0.967786683426252
"137" 0 0 0.320206605351539 -0.391067580424159 0 0.637828925325797 0 -0.0820026459942542 0.279711525013818 0.102232423262785 0.164945642602321 0.0338809994136195 -0.462535093556828 0 0
"138" 0 0 0 0.133539410808977 0.0152221561221064 0 0 0.059239621034426 0.451686769273048 0.489458441377331 0.731324603477576 0 0 0 0
"139" 0 0 0.392806955492291 0.0649485288270682 0 0.742885278730116 0.058299671464195 -0.395371072348503 0.0609761160598602 -0.103360941448243 0 0.0929921462839423 -0.308303951872733 -0.0891005674974623 0.0620432295846665
"140" 0.11999356664675 0.109455639974833 -0.126548363453348 0 -0.0418073467468464 -0.00940434328673004 0 0 0 -0.0184957162014478 0 0.296466291921664 0 0 0.931416055729189
"141" 0 0.404975162052476 0 0 0 0 0 0.284220456245814 0 0.13712168506742 -0.208898042943003 -0.297453989544948 0 0 0.777363637955006
"142" 0.179226868475636 0.002008546700898 0.0426316972238382 -0.115068363460874 0.128682535897396 0.588988799916972 0 -0.211444923407598 -0.0166761564860859 -0.383420230310911 -0.418149032701371 0.125458423438694 -0.107211223443355 -0.0377678449497195 0.440274113546723
"143" 0 0 0.0822177101623016 0.901611456961965 -0.0945814278159099 0 0 0 -0.102321838091493 -0.321486158390324 -0.0543013322507399 -0.177421517402552 -0.00583827762043021 0 0.152010390199824
"144" 0.0893007655760932 -0.0893101296341792 0 -0.124574321108028 0.149682765948611 0.424039452532165 0.147299187526721 -0.203825749801833 0.0526856810316387 0 -0.0587265200307147 0.196645219805891 -0.175172583336697 0.00935162942708065 0.792090350490158
"145" 0.0338110244785142 0.561565073137946 0.327201933741325 0 0.133832886691864 0.515568132596068 -0.195569256134684 0.04590846507195 -0.098553293058402 0 0 0.3460950185618 -0.350527035114363 0 0
"146" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"147" 0 -0.0576123824726152 0 0.64858919332164 0 -0.533677983547498 0 0 -0.139890997762444 -0.209948687585273 0 -0.0733612865022014 0.471350040349931 0 0
"148" 0.0258140645218675 0 0.0707173809505967 0 -0.415640005297274 0 0.634714209787922 0 0.203093111352206 0 0 -0.370186694316468 -0.0904770771020995 0 0.481915803834562
"149" 0 0 0 0 0.00282507806891633 0 -0.0025443760623523 0 -0.555940135175091 0.814658157001686 -0.0919960612598577 0 0.13674015834989 -0.00390659716405763 0.00847294058716569
"150" 0 0 0 0.756252185701753 0 0.035243738280265 0 -0.127048360752942 -0.52389964551611 0.219819805594463 0.069262968064452 0 0.282147443411145 -0.00064626615341129 0.059183467551059
"151" -0.0768875350779498 0 -0.070431208020408 -0.0106009351620893 0 0.078375855501209 0.0626215154684293 -0.197153539256749 0 0 0.0501747160536609 0.0678946104430881 0 0 0.965895669746612
"152" 0 0 0 0 0 0 0.695028651981246 0 0 0 -0.645215922618252 0.317224819528688 0 0 0
"153" 0 0 -0.0700882749373154 -0.0298980913067862 -0.0324736585477461 0.121224838666064 0.142433483004985 -0.258744583638275 -0.0313469465756891 -0.144450387796512 0.0342038628234532 0.238255322478585 -0.0173678399990741 -0.0698153479774875 0.897913029198989
"154" 0.0442430656382696 0.434112542921139 0.621102016987302 -0.203983315497513 0.0875630567078818 0.155854124521151 0 -0.251181278294431 -0.156244639564144 -0.242140783526238 0.0438402486561931 0.408072484889464 0.14335764314537 -0.112301254883775 0.0500944972678217
"155" 0 0.227766281187697 -0.19991965970717 -0.0426921312751158 0 0.152893922849586 0 0.670657778089856 0 0.220852184655819 0.254933069352408 -0.287442669020798 0 0 -0.486604336701225
"156" 0 0 -0.125427218344765 0 0 -0.0422133806853965 -0.0381283145694363 -0.253166994427996 0.0476683317865499 0 -0.0781231181733178 0.139913514471635 0 0 0.942861317994091
"157" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"158" 0 0 0.0974512915514411 0.765789811520383 0 -0.249286165039529 0 0 -0.322762261300576 -0.226618572102338 0 0 0.431733903839915 0 0
"159" 0.33583470245595 -0.0796468028917013 -0.0869718862983888 0 0.141469644178159 -0.0894975158361606 0.157848057374985 0.477061867546245 0 -0.0348826568776604 -0.259159434155424 0.289120756449571 0 -0.192414733691273 0.635440930808354
"160" 0.574118518145764 0.661550001866507 0 0 -0.130921265175294 0.0536188203156608 0 -0.103381896230075 0 -0.426778756530339 -0.0817271957076982 0 0.0850302907387135 0.0773741444562155 0
"161" 0 0 0 0 0 0 -0.00247449461321049 0 -0.571616983176904 0.803548145036664 -0.0937923296151335 0 0.136806268113986 0 0.00673230557616318
"162" 0 -0.0563260369030015 0 0.083017883824537 0 0.87334899034399 0 -0.182610572206192 0.108875573528478 0 -0.274900388793929 0 -0.321816552102148 0 0.0534819692853141
"163" 0 0 0 0 0 0 0 -0.00440137696134194 0 0 0.999355942880097 0 -0.0356135832383623 0 0
"164" 0 0 0.930965602266717 0 0 0 0 0 0 0 -0.365106898587481 0 0 0 0
"165" 0 -0.0569916555071177 -0.121839113000833 0.11688424227616 0 -0.240003233128742 -0.0408114829000107 0.052278424719239 -0.463876687471392 0.777767591376855 0 -0.0513174990638539 0.287251978904534 0.0315261866241159 0
"166" 0 0.297297458328941 0.574497066174345 -0.0454369625581866 0 0 -0.361713827102526 0.152645265633399 0 -0.348011849314841 -0.429667070036303 -0.0915693790357894 0 0 0.333548145415536
