0.0252152	0	0	0	0.00420239	0.00310978	0	0	0	0
0	0	0.0820476	0.09159	0.102149	0	0	0	0.183764	0
0.25039	0	0	0	0	0	0	0	0.000995832	0
0	0.507157	0	0	0	0	0	0	0	0
0.00270845	0	0	0.0270771	0.0179921	7.94077e-05	0	0	0	0.165411
0	0	0.000480774	0	0.0803619	0.00631646	0.00851337	0	0.00546788	0.00505882
0	0	0	0.0523606	0.0114731	0	0	0	0	0.0683893
0.209046	0	0	0.00515489	0.0936965	0	0	0	0.143059	0
0.0120004	0	0	0.0664613	0	0	0	0	0.0812212	0.0537858
0	0	0.0557856	0.186244	0.0148314	0.000630831	0	0	0	0
0	0	0	0.00863221	0	0.0108059	0	0	0.128277	0
0.0156631	0	0	0.0108367	0	0	0	0	0	0
0	0	0	0.00978393	0	0.0258776	0.00146313	0	0.163921	0.00158657
0	0.0483028	0	0	0	0	0	0	0	0.00177642
0	0	0.0417988	0.0211607	0	0	0	0.00311711	0	0
0.00149884	0.00585604	0	0	0	0.0025852	0	0	0	0
0	0.709414	0	0	0.0252053	0.257432	0	0.0269941	0	0
0.00802625	0.00554901	0	0	0	0	0	0	0	0
0	0	4.48917e-05	0	0	0	0.000122925	0	0	0.145188
0	0	0	0.0683661	0	0	0	0	0.426935	0
0	0	0	0	0	0	0	0	0	0.289431
0	0.0170038	0	0	0	0	0.000199622	0	0	0
0	0.000591188	0	0	0	0.00626939	0	0	0	0
0	0	0	0	0	0	0.50301	0	0	0
0	0.440605	0.0779516	0.173906	0	0	0	0	2.32461	0.28589
0	0	0.00231245	0	0.00024995	0	0	0	0	0
0.055478	0.00119593	0	0.126603	0	0	0	0	0.0485785	0
0	0	0	0.0842649	0	5.87454e-05	0.0011623	0	0.048736	0
0.555873	0.410234	0	0	0	0.00331076	0.134155	0.0510419	2.37609	0.527735
0.257638	0.000433668	0.133837	0	0	0	0	0	0.360583	0.0125368
0.00432623	0.0603074	0	0.0939941	0	0	0	0	0.0472622	0
0	0	0	0	0.15166	0.00697774	0.00410065	0.00588258	0	0.000290278
0.0510312	0.00401635	0.00657124	0	0.00608855	0	0	0	0	0
0.00442685	0.0569706	0	0	0.608615	0	0	0	0	0.0185063
0	0	0.00773298	0	0	0	0.0324983	0.00570174	0.113367	0
0	0	0.00269513	0.00161357	0	0	0.00148246	0	0	0
0	0.542897	0	0	0	0	0	0	0	0
0	0.0421868	0.0196177	0.118076	0	0	0	0.00459619	0	0
0.0274462	0	0	0	0	0	0	0.00431543	0.0222753	1.3807e-05
0.0152785	0	0	0	0.0343802	0	0	0	0	0
0	0.567992	0	0.017052	0	0	0.536103	0	0	0.0832845
