2.33677	1.1607	0.695094	4.04235	2.42503	5.21253	0.472122	0.552137	0.550004	0.583146	0.696691	0.598598	0.362338	0.334083	0.377217	0.433057	1.09906	-0.0111457	1.34231	1.29678	0.636857	1.6048	0.4059	2.3366	1.24855	0.907381	0.0705095	1.36205	1.1155	2.46592	0.930187	0.452667	0.595403	0.61075	0.533394	0.839025	0.320762	0.433842	0.756488	0.132666	1.21595	1.07167	0.477041	0.257804
-1.6624	-1.08241	-0.697755	-1.06509	-0.967233	-1.27552	-0.438324	-0.373015	-0.545237	-0.851196	-0.497267	-0.402943	-0.458055	-0.541811	-0.517851	-0.168989	-1.01874	-1.52766	-0.57168	-0.705304	-1.22207	-0.629192	-0.826865	-0.858877	-0.640951	-0.898702	-0.486681	-2.38441	-0.887155	-1.33912	-0.688645	-0.63633	-0.621832	-0.474119	-0.831496	-0.95255	-0.66667	-1.8552	-0.911569	-0.478661	-1.39379	-0.397684	-0.265302	-6.86195
1.17397	0.459234	0.370418	0.593288	0.0594743	1.23058	0.276863	0.914411	0.519002	0.469427	0.787243	0.622412	0.48976	0.385162	0.443052	0.692295	0.569279	0.685342	0.612991	0.618606	0.419929	0.528068	1.11314	0.574816	0.693178	0.209968	0.272443	1.03874	0.80132	1.00089	0.659194	0.156796	0.492355	0.12142	4.86195	5.39272	-0.047647	0.157134	0.192652	0.284249	0.965508	0.484688	0.636777	0.340684
-0.944802	-0.641669	-0.719775	-0.856507	-0.702995	-0.896139	-0.866798	-0.943932	-4.69596	-6.01718	-1.45829	-1.01963	-0.621799	-0.7434	-0.877813	-0.60044	-0.758546	-0.412044	-0.472991	-0.97321	-0.605819	-0.852224	-0.749988	-1.09983	-0.653987	-0.542348	-0.372509	-0.863733	-0.682655	-1.303	-0.895291	-0.63933	-1.19694	-0.646276	-0.622315	-0.833228	-0.46328	-0.700934	-0.494559	-0.382583	-1.20362	-0.535602	-0.40631	-0.438137
-0.606992	-0.371422	-0.425952	-0.559645	-0.200285	-0.66654	-2.81375	-3.4556	-2.35657	-2.12881	-2.9494	-3.16119	-2.53834	-2.31954	-3.05342	-2.97335	-0.440758	-0.314245	-0.509114	-0.455562	-0.289155	-0.351075	-0.315264	-0.520981	-0.628234	-0.489353	-0.199516	-0.684799	-0.849237	-0.967213	-0.277254	-0.286249	-0.825251	-0.389093	-0.673675	-0.803783	-0.107448	-0.361119	-0.222825	-0.656284	-0.730581	-0.311112	-0.280046	-0.390087
1.52079	1.13819	1.21716	1.24863	0.871808	1.37557	0.498909	0.767664	0.703648	0.953085	0.786783	0.693414	0.635212	0.562288	0.619328	0.490344	1.1892	0.892236	0.985623	1.08923	1.07486	1.12458	1.36104	1.51828	1.3422	1.03345	0.802608	1.2483	1.09269	1.52189	0.655162	1.14595	1.10002	1.17086	1.14167	1.1962	0.798596	1.11903	0.983586	7.40798	1.62853	0.499957	0.644805	0.743312
-1.24075	-0.931686	-0.698071	-0.838082	-0.619416	-0.972173	-0.270379	-0.601994	-0.543749	-0.791343	-0.540488	-0.275062	-0.360921	-0.440246	-0.400009	-0.245245	-0.952335	-0.582395	-0.292935	-0.778457	-1.00744	-0.799605	-0.712154	-0.991847	-0.869955	-0.780177	-0.793873	-1.38165	-0.782463	-1.22131	-0.907471	-0.946427	-1.12992	-0.781305	-0.757534	-0.845495	-0.535768	-0.622724	-0.738591	-0.640036	-7.19108	-0.680492	-0.528721	-0.282796
-1.76157	-1.45406	-1.25274	-1.25859	-1.04809	-1.2837	1.26148	1.60267	1.09104	0.846923	1.14565	1.28674	1.21811	1.0495	1.3405	1.34004	-1.41151	-0.434134	-0.723056	-1.00595	-1.09714	-1.19833	-1.20161	-1.6571	-0.886813	-0.986426	-0.769269	-1.19541	-1.06198	-1.45192	-0.89698	-1.22079	-0.172497	-1.03096	-0.812107	-0.875205	-0.963178	-1.13147	-1.31576	-0.405745	-1.41315	-0.7721	-0.766813	-0.700278
-0.952502	-0.884949	-1.16699	-1.18819	-0.91615	-0.48005	-0.182076	-0.550616	-0.267011	-0.179888	-0.115466	-0.259889	-0.315252	-0.266931	-0.150501	-0.465537	-0.741253	-0.458408	-1.23863	-1.07754	-1.18911	-1.09484	-6.91244	-1.49552	-0.983437	-1.09076	-0.881803	-0.809472	-0.516077	-0.948758	-0.57008	-0.871456	-0.568887	-0.876083	-1.31481	-1.84348	-0.866495	-0.808749	-0.9949	-0.66975	-1.1712	-0.801944	-1.56393	-0.154649
-1.68793	-0.980559	-0.736573	-0.873882	-0.633281	-1.44515	-0.535211	-0.546338	-0.494221	-0.480818	-0.795397	-0.583706	-0.481401	-0.418859	-0.485319	-0.509877	-0.912346	-0.241046	-0.813547	-0.841773	-0.691281	-0.968315	-0.895468	-1.42804	-1.85415	-2.32089	-0.631061	-1.16638	-6.84337	-1.61055	-0.387674	-0.585593	-0.610973	-0.742703	-0.825648	-1.21198	-0.431873	-0.375176	-0.623149	-0.371954	-1.19289	-0.524915	-0.386208	-0.649293
