"V1" "V2"
"1" 45.0680129985211 -29.8508026486375
"2" 29.1767279532462 -28.2930009578967
"3" 31.1308416021352 -22.9471517563504
"4" 45.6300435456157 -38.6203120411893
"5" 47.0181891504232 -39.2727205215737
"6" 41.0759039952927 -28.4881697334487
"7" 32.3535696746681 -19.5415923986912
"8" 47.7916494480858 -34.3299563584012
"9" 24.9870930180799 -34.9527976473322
"10" 54.3759823943844 -34.8138266853629
"11" 29.2263077196827 -26.5494325342981
"12" 27.7920473111619 -32.6058574613121
"13" 47.7410898406351 -38.9337199453913
"14" 52.9564314408821 -34.3334290138435
"15" 24.5170824545641 -22.9469534326604
"16" 34.99677535445 -33.6525781247256
"17" 27.5982329509403 -34.4502460563166
"18" 34.7588776823524 -20.9956115655373
"19" 38.5746810809647 -32.9640246607591
"20" 45.3735204414736 -30.4344010266284
"21" 52.8900265561213 -34.0501465884752
"22" 24.1132886767345 -33.1194052662128
"23" 29.9483194005906 -32.7209550748653
"24" 38.0359578010353 -31.9071739561454
"25" 50.9695309520287 -37.4490867392271
"26" 39.6286902252248 -30.6275828606718
"27" 51.5737042548707 -37.6040413625622
"28" 31.2667497221432 -16.0694633355578
"29" 28.8503695006887 -27.8581524994189
"30" 43.0347597540627 -31.4283885192885
"31" 28.3128218790105 -19.8245033457511
"32" 31.9847345145444 -19.1831940828873
"33" 24.0786629379691 -34.7615562172376
"34" 35.7912449614531 -36.628839617369
"35" 30.17355060516 -32.5987877060517
"36" 50.8059889952743 -35.5135983215307
"37" 26.0209346874156 -33.0918908610799
"38" 27.1190463263146 -33.0476491589497
"39" 27.3905700737091 -35.9905560820829
"40" 38.4734975304307 -21.4585928262411
"41" 34.9963038024661 -19.511997490028
"42" 30.4502516332429 -31.2075362517948
"43" 26.8542079122521 -36.9195176706934
"44" 45.7137986637439 -39.702235914484
"45" 31.9909301513016 -32.1431686406543
"46" 57.3714126147725 -39.0858087107388
"47" 40.5434941615597 -38.6669556791119
"48" 32.818107123177 -29.0606224876598
"49" 35.9809631009865 -11.1900037962475
"50" 27.9683403369969 -32.2482801429697
"51" 33.6122338379108 -19.1465883721663
"52" 27.545097477564 -35.43094772205
"53" 32.0876379553239 -19.1218307375771
"54" 31.8497589663358 -32.1508311439538
"55" 31.6887032601872 -15.7742628298273
"56" 26.5672241930002 -4.14435501464501
"57" 24.2969240201166 -34.5184508292395
"58" 37.5004854659816 -29.7733841441175
"59" 25.4889198459736 -33.7476310178073
"60" 31.2356339675651 -25.6529842507689
"61" 38.1064529090826 -20.3925919320952
"62" 40.8996458877461 -38.936231860994
"63" 41.2816519493885 -23.414441476688
"64" 29.7409691493004 -29.0466085456593
"65" 54.668243621233 -34.2621449162409
"66" 51.6673919305408 -33.3852979943942
"67" 30.6710405805169 -34.6477574552922
"68" 31.0374397019247 -17.5590814626934
"69" 47.7080920724565 -33.7915505656773
"70" 29.1723432291843 -19.698743939495
"71" 30.6903319658817 -24.4958601839157
"72" 47.3053899696793 -39.4453219174176
"73" 38.2045943021745 -31.8052950591948
"74" 32.2837995699543 -19.7064128832782
"75" 41.4112117142456 -23.2607223088136
"76" 34.7217368208782 -19.0367942874779
"77" 42.8882736807403 -31.9203607688206
"78" 44.6376546058149 -31.4102682196706
"79" 44.6648141462724 -28.7938949226104
"80" 31.1577615591675 -23.6888868519359
"81" 38.8470436034692 -33.6061403524015
"82" 40.2968785836629 -29.2299181514025
"83" 25.0972714776637 -31.7611671190714
"84" 30.9273709991663 -17.6289877921541
"85" 57.4817902813436 -37.0838366911406
"86" 36.6589452149785 -19.760442171654
"87" 34.815975881164 -23.1083583452459
"88" 41.5166403294849 -23.1352063782964
"89" 48.3550696213098 -33.2655529319181
"90" 37.6862237568823 -33.026016912907
"91" 31.2882128201596 -22.4438382243994
"92" 38.3488235660431 -42.2750480998107
"93" 21.8152209640191 -21.9422394444648
"94" 38.6755276217494 -32.4581305256118
"95" 39.2970747096976 -40.6031445196928
"96" 53.853121685388 -34.5340930378384
"97" 49.1211270473457 -33.5564730983337
"98" 41.0863014994665 -27.8607672215507
"99" 35.4624274940805 -19.5511954019449
"100" 52.8313895292209 -33.4480015573606
"101" 39.050039002885 -22.0292312016097
"102" 38.7590256479754 -29.3893238258245
"103" 31.0786824556244 -17.2895250674487
"104" 21.9033360299566 0.953395563269642
"105" 28.3581667567547 -35.3289282740944
"106" 25.8739726809886 -33.5424186449801
"107" 38.8769789303628 -40.9124605572485
"108" 25.1522159406601 -30.9881741653089
"109" 45.9859268050592 -30.8074975513252
"110" 42.0056308371305 -30.218125310079
"111" 52.5023412133712 -34.071174457845
"112" 28.2601496679098 -33.5299082019942
"113" 32.6806624154183 -25.4288484605292
"114" 40.2165295383314 -40.8189872660785
"115" 32.8464088838457 -25.4851547724001
"116" 27.7280152802359 -31.9292867185831
"117" 30.387183635232 -30.8076400264235
"118" 35.5087745052396 -29.5389146099307
"119" 28.4839940289797 -32.5544607408763
"120" 49.1408090532587 -31.5627999495248
"121" 40.7903767864384 -32.466646029721
"122" 56.2824853527449 -34.2934182493036
"123" 38.7261311821175 -32.2483692918768
"124" 33.7534133192561 -18.7576981471143
"125" 27.2618484971397 -12.5715418763257
"126" 30.5714572635672 -24.8495538757805
"127" 42.5586711194191 -30.973139223171
"128" 47.9656731166361 -36.8184432877886
"129" 27.5388551850673 -32.3563421423425
"130" 28.2172959012194 -22.9873212727718
"131" 53.269101921054 -32.6727607667087
"132" 34.8309965766999 -33.7820117808994
"133" 39.1921060220398 -28.1009991123742
"134" 39.7208356953436 -41.6851918029439
"135" 43.2311256340177 -38.2915071961426
"136" 34.6617444444015 -15.6164483834554
"137" 46.258061091914 -39.4971671091628
"138" 24.8234474859528 -31.3140389764925
"139" 27.7484032304142 -35.6443948711997
"140" 44.6463294676389 -30.4634289084036
"141" 52.4058326697525 -31.1344112421741
"142" 53.6303059467838 -35.6881959157889
"143" 38.6253521988281 -33.0729667087393
"144" 48.9715897358926 -33.5961830971837
"145" 42.0016122574785 -23.5488916092684
"146" 47.6418494906423 -32.1481834990562
"147" 31.3759629212482 -21.4189875840809
