"V1" "V2"
"1" -11.9345746147255 1.24420496434701
"2" -4.08437192771025 -5.03921444898066
"3" -21.8658027646781 -4.95275841529026
"4" -17.0439937544875 6.40347300054116
"5" -17.5290238291981 -3.50143645628871
"6" -2.88946055576874 11.6611471338317
"7" -5.14965176123288 -0.0812906052222852
"8" -16.827461710172 0.0474769926363517
"9" -0.805764809458326 13.536689730396
"10" -14.6663751397143 4.05175748964569
"11" -24.5666655024274 -1.01781447351547
"12" -5.45468374665589 -2.88423483778299
"13" -5.86635080945904 12.4078840696927
"14" -20.5536075742904 -2.91528937560283
"15" -4.42057553794328 -1.06262336275424
"16" -13.5510251473604 1.97289819329157
"17" -7.09114476593283 -5.98531289506673
"18" -18.4038915482355 0.512305043972798
"19" -20.1955654786951 -4.34062440945525
"20" -14.2825675331551 3.15205394738808
"21" -18.0160081090816 -0.437252387007164
"22" -22.7578438468683 -6.38410630113958
"23" -9.98130890604815 -7.66593576428687
"24" -3.10754653034653 -34.3216615141655
"25" -8.89988245998543 10.9727959867943
"26" -9.88153434755674 3.5002670980066
"27" -18.0094567821422 1.88532627869054
"28" -7.86128912281268 -7.8474160538739
"29" -1.21090968199041 12.3188516284104
"30" -9.90117770307709 -0.192512945676661
"31" -10.9128372737061 -11.4062199880502
"32" -13.9294755056933 -4.8883712526865
"33" -5.4415424081608 2.88308780836111
"34" -15.1644563640749 14.1986650177859
"35" -10.0510566947125 -1.18134757603793
"36" -12.2086856363328 1.88194536851683
"37" -14.1039904236085 -10.7158587768657
"38" -8.53658960179192 -8.6067019755479
"39" -18.756094507606 -1.08426785158685
"40" 0.790023894367133 14.3309395633497
"41" -10.0080345749444 2.35981449291173
"42" -10.1661096503263 -1.68623435682653
"43" -14.2344009303275 -10.1227909123144
"44" -17.0150183877764 -2.34962308883269
"45" -20.4135661038731 -6.96160279136049
"46" -18.3176731493767 -0.736834381668684
"47" -10.0156864419185 9.6799304055163
"48" -7.56577029125741 -7.02915384542997
"49" -9.80669110378017 -6.79937113652029
"50" -5.54800186115547 -2.83279737424852
"51" -7.97827128829264 -8.31449114325173
"52" -4.57708394896489 5.79196981146536
"53" -15.8324285074768 4.85727822896806
"54" -10.1614079400121 3.768789923973
"55" -13.9303280866694 -7.10801221348385
"56" -20.3992002876593 -7.44983052741734
"57" 4.67769142480868 3.94302418080139
"58" -19.5345154454578 0.952261560135986
"59" -15.7154073440783 4.02348560949902
"60" -8.03749254894424 5.74369989957539
"61" -13.2214374277906 3.26721340848596
"62" -5.36281531316525 3.38139092605187
"63" -22.4427589692065 -5.85636254309542
"64" -20.8157750814732 -11.4581438581742
"65" -15.3379937250206 -1.70681779895814
"66" -21.2163018020129 -0.543642393300222
"67" -6.36682964967144 1.61648547684158
"68" -6.35946117201397 -1.87099379194519
"69" -3.80855527086551 13.5571283213291
"70" -9.47595579923622 -9.51203317388577
"71" -5.13080785070968 -0.0850399330084875
"72" -23.217183630211 1.29130860416745
"73" -6.53518524143241 -2.7854019565948
"74" -11.1885849934069 -2.13329831122332
"75" -12.3299366266929 -2.59123319863662
"76" -9.94108895921131 0.450961025242803
"77" -23.531853242338 -1.18877828747202
"78" -13.2781507355278 3.52153061524426
"79" -13.0330256821272 3.58106110371897
"80" -15.2018207534308 -6.88252883184188
"81" -17.4758834454624 2.2704591787078
"82" -14.5838740635757 -1.89498361772888
"83" -14.9340184067933 -1.891488961823
"84" -2.60163245005737 3.96411251135943
"85" -15.2704032004935 3.15116418879381
"86" -5.39980490142989 10.6224451381548
"87" -17.7276220255483 -10.2797322348233
"88" -9.42307907683431 -3.00514648765273
"89" -5.2524677275621 10.3519511832731
"90" -15.8969745190189 -7.67271878772412
"91" -22.9811891269064 -4.95806305650774
