0	0.00649939	0	0	0	0	0	0	0	0
0.00611522	0.0110087	0.0021833	0.0021833	0.00329632	0.0021833	0	0.00490526	0.0021833	0.0021833
0.00550061	0	0	0	0	0	0	0	0	0
0	0.0128739	0	0	0	0	0	0	0	0
0.00303397	0.00264886	0.00128788	0.00128788	0.0038269	0.00128788	0.00481481	0.00296691	0.00128788	0.00128788
0	0	0	0	0.00375918	0	0	0	0	0
0.00503525	0.00761684	0.00187374	0.00187374	0.00362571	0.00187374	0.00282236	0.00405491	0.00187374	0.00187374
0.00590157	0.00818893	0.00214965	0.00214965	0.00441035	0.00214965	0	0.00478399	0.00214965	0.00214965
0	0	0	0	0.00332454	0	0.00390092	0	0	0
0.00312603	0.00321225	0.0012381	0.0012381	0.00346293	0.0012381	0	0.00264697	0.0012381	0.0012381
0.00592017	0.0098083	0.00215486	0.00215486	0.00375739	0.00215486	0	0.0048282	0.00215486	0.00215486
0.00569487	0.00803977	0.00206397	0.00206397	0.00406078	0.00206397	0	0.00455185	0.00206397	0.00206397
0.00551349	0.00881565	0.0019728	0.0019728	0.00344172	0.0019728	0	0.00433439	0.0019728	0.0019728
0	0.00927304	0	0	0	0	0	0	0	0
0.00511321	0.00679264	0.00196607	0.00196607	0.00435719	0.00196607	0	0.00458357	0.00196607	0.00196607
0	0	0	0	0	0	0	0	0	0
0	0.000804084	0	0	0	0	0	0	0	0
0.0050288	0.0108606	0.00162273	0.00162273	0.001553	0.00162273	0	0.00323459	0.00162273	0.00162273
0	0	0	0	0	0	0.0166019	0	0	0
0	0.00934918	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.0186186	0	0	0
5.2731e-05	0.00876923	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.0030625	0	0
0	0	0	0	0.00133116	0	0	0	0	0
0	0	0	0	0.00573506	0	0	0	0	0
0.00569967	0.00848902	0.00212936	0.00212936	0.00433505	0.00212936	0	0.00473231	0.00212936	0.00212936
0.00488386	0.0104976	0.00169883	0.00169883	0.00187856	0.00169883	0	0.00383659	0.00169883	0.00169883
0.00605483	0.0107526	0.00210036	0.00210036	0.00294801	0.00210036	0	0.00475916	0.00210036	0.00210036
0.0054828	0.00650494	0.00208777	0.00208777	0.00508772	0.00208777	0	0.00469002	0.00208777	0.00208777
0	0.00121585	0	0	0.00340361	0	0	0	0	0
0.00240757	0	0.000210716	0.000210716	0.000811755	0.000210716	0	0	0.000210716	0.000210716
0	0.00337221	0	0	0.00487498	0	0	0	0	0
0.00540432	0.0101862	0.00194049	0.00194049	0.00280502	0.00194049	0	0.00440695	0.00194049	0.00194049
0	0	0	0	0.00263979	0	0	0	0	0
0	0.0128389	0	0	0	0	0	0	0	0
0.00508393	0.00553546	0.0020038	0.0020038	0.0053494	0.0020038	0	0.00458314	0.0020038	0.0020038
0.00532216	0.00874745	0.00182482	0.00182482	0.00272058	0.00182482	0	0.00396313	0.00182482	0.00182482
0	0	0	0	0.00556847	0	0	0	0	0
0.00193606	0.00775806	0.000652662	0.000652662	0.000105405	0.000652662	0	0.00117371	0.000652662	0.000652662
0.00311911	0	0	0	0	0	0	0	0	0
0	0.000987339	0	0	0.00318685	0	0.000191596	0	0	0
0	0	0	0	0.00211064	0	0	0	0	0
0.00535439	0.0066035	0.00194822	0.00194822	0.00417831	0.00194822	0	0.0042944	0.00194822	0.00194822
0.00502557	0.0097175	0.0018066	0.0018066	0.0025725	0.0018066	0	0.00400114	0.0018066	0.0018066
0.00542337	0.00688543	0.00204726	0.00204726	0.0047569	0.00204726	0	0.00448263	0.00204726	0.00204726
0	0	0	0	0.0050269	0	0	0	0	0
0.00492654	0.00658418	0.00193324	0.00193324	0.0046388	0.00193324	0.00079346	0.00426128	0.00193324	0.00193324
0.00541824	0.00755155	0.00199684	0.00199684	0.00417022	0.00199684	0	0.00443595	0.00199684	0.00199684
0.00136526	0.00169859	0.000587818	0.000587818	0.0012214	0.000587818	0.0114667	0.00135699	0.000587818	0.000587818
0	0.0104774	0	0	0	0	0	0	0	0
0	0.0107526	0	0	0	0	0	0	0	0
0	0	0	0	0.00534384	0	0	0	0	0
0.00334475	0.00330315	0.00125677	0.00125677	0.00327086	0.00125677	0	0.00270247	0.00125677	0.00125677
0.00552585	0.00070648	0	0	0	0	0	0	0	0
0.00556945	0.00947825	0.00199246	0.00199246	0.00335759	0.00199246	0	0.00435538	0.00199246	0.00199246
0.00491306	0.00922725	0.001692	0.001692	0.00239889	0.001692	0	0.00352447	0.001692	0.001692
0.00256371	0.00435949	0.000838928	0.000838928	0.000860295	0.000838928	0	0.00178823	0.000838928	0.000838928
0.00401069	0.0039756	0.00163959	0.00163959	0.00458918	0.00163959	0	0.00393034	0.00163959	0.00163959
0.00197635	0.00438635	0.000623355	0.000623355	8.19666e-05	0.000623355	0	0.00143065	0.000623355	0.000623355
0.00402575	0	0	0	0	0	0	0	0	0
0.00492543	0.0075927	0.00183414	0.00183414	0.00367491	0.00183414	0	0.00399479	0.00183414	0.00183414
0	0.00531977	0	0	0	0	0	0	0	0
0.00532138	0.0125974	0.00171198	0.00171198	0.00119703	0.00171198	0	0.0037103	0.00171198	0.00171198
0.00269412	0.00422715	0.000989223	0.000989223	0.00148728	0.000989223	0	0.00236404	0.000989223	0.000989223
0	0.0133948	0	0	0	0	0	0	0	0
0.00544346	0.0101924	0.00201965	0.00201965	0.00313146	0.00201965	0	0.00467506	0.00201965	0.00201965
0	0.00268941	0	0	0.00323372	0	0	0	0	0
0.00182128	0.00100351	0.000940968	0.000940968	0.00553032	0.000940968	0	0.00198062	0.000940968	0.000940968
0	0.002979	0	0	0.0048106	0	0	0	0	0
0	0	0	0	0.0060639	0	0	0	0	0
0	0.00173921	0	0	0	0	0.0131666	0	0	0
0.00478915	0.00725247	0.00189913	0.00189913	0.0043785	0.00189913	0	0.00425006	0.00189913	0.00189913
0.00622288	0.0115482	0.00218804	0.00218804	0.00316521	0.00218804	0	0.00480027	0.00218804	0.00218804
0.00613452	0.0121927	0.00212164	0.00212164	0.00263301	0.00212164	0	0.00472492	0.00212164	0.00212164
0	0.000755407	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.00550309	0.0114428	0.00185839	0.00185839	0.00182848	0.00185839	0	0.00429456	0.00185839	0.00185839
0.00574951	0.00967467	0.0021293	0.0021293	0.00381698	0.0021293	0	0.00483394	0.0021293	0.0021293
0	0	0	0	0.00251573	0	0	0	0	0
0.0055914	0.00898678	0.00204287	0.00204287	0.00372852	0.00204287	0	0.00456174	0.00204287	0.00204287
0.00317592	0.00480299	0.001171	0.001171	0.00197728	0.001171	0	0.00278388	0.001171	0.001171
0.0013616	0	0.000627818	0.000627818	0.00466744	0.000627818	0	0.00155278	0.000627818	0.000627818
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.0186922	0	0	0
0.00532635	0.0114477	0.00178163	0.00178163	0.00172417	0.00178163	0	0.00389629	0.00178163	0.00178163
0.00448673	0.00480786	0.00179157	0.00179157	0.00496076	0.00179157	0	0.00400712	0.00179157	0.00179157
0.00523828	0.0118463	0.00168506	0.00168506	0.00124282	0.00168506	0	0.00357977	0.00168506	0.00168506
0.00293172	0	0	0	0	0	0.00147284	0	0	0
0.0049664	0.00498442	0.00197338	0.00197338	0.0055701	0.00197338	0	0.00455914	0.00197338	0.00197338
0	0	0	0	0.00455797	0	0	0	0	0
0.00546148	0.00702475	0.00209995	0.00209995	0.00487504	0.00209995	0	0.00476167	0.00209995	0.00209995
0	0.0130987	0	0	0	0	0	0	0	0
0	0	0	0	0.00602073	0	0	0	0	0
0.00537222	0.0101089	0.00188964	0.00188964	0.00264672	0.00188964	0	0.00411187	0.00188964	0.00188964
0.0033237	0.00313252	0.00145682	0.00145682	0.00526519	0.00145682	0	0.00312285	0.00145682	0.00145682
0.0053767	0.00721648	0.00199254	0.00199254	0.00426551	0.00199254	0	0.00443854	0.00199254	0.00199254
0	0	0	0	0	0	0	0.00366581	0	0
0	0.00109287	0	0	0.00435753	0	0	0	0	0
0.00466088	0.00772842	0.00172798	0.00172798	0.00290174	0.00172798	0	0.00408592	0.00172798	0.00172798
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.000221031	0.000136601	0	0
0	0.00130017	0	0	0	0	0	0.00186308	0	0
0	0.00204778	0	0	0.00167253	0	0.00615089	0	0	0
0.00587046	0.0119806	0.00202181	0.00202181	0.00253127	0.00202181	0	0.00424064	0.00202181	0.00202181
0.00178821	0.00275696	0	0	0	0	0	0	0	0
0	0	0	0	0.001447	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.0051973	0.00713643	0.00200082	0.00200082	0.00440795	0.00200082	0.00171844	0.00449573	0.00200082	0.00200082
0.00400284	0.00557689	0.00140892	0.00140892	0.00252293	0.00140892	0	0.00307163	0.00140892	0.00140892
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.00574201	0.0100045	0.00213105	0.00213105	0.0036812	0.00213105	0	0.00478362	0.00213105	0.00213105
0	0.0087478	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.00512323	0.00636251	0.00203663	0.00203663	0.00518366	0.00203663	0	0.00462887	0.00203663	0.00203663
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.00557802	0.00788046	0.00213595	0.00213595	0.00460851	0.00213595	0	0.00488353	0.00213595	0.00213595
0.00527536	0.0076932	0.00194423	0.00194423	0.00377448	0.00194423	0	0.00441505	0.00194423	0.00194423
0.00295979	0	0	0	0	0	0	0	0	0
0	0	0	0	0.00350123	0	0	0	0	0
0.00488297	0.00580233	0.00191745	0.00191745	0.00488571	0.00191745	0.000601799	0.00425421	0.00191745	0.00191745
0.00445039	0.00468007	0.00177618	0.00177618	0.00475717	0.00177618	0	0.00416447	0.00177618	0.00177618
0	0	0	0	0	0	0.0178018	0	0	0
0	0.00232866	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.00487287	0.00595328	0.00173119	0.00173119	0.00367431	0.00173119	0	0.00388216	0.00173119	0.00173119
0.00200694	0.000751473	0.000648318	0.000648318	0.00141195	0.000648318	0	0.00134003	0.000648318	0.000648318
0	0.00764277	0	0	0.00257245	0	0	0	0	0
0.00559213	0.0113783	0.00197238	0.00197238	0.00240758	0.00197238	0	0.00449535	0.00197238	0.00197238
0	0	0	0	0	0	0	0	0	0
0.00576568	0.0084874	0.00215136	0.00215136	0.00436556	0.00215136	0	0.00484712	0.00215136	0.00215136
0.00499917	0.0058441	0.00196917	0.00196917	0.00528127	0.00196917	0	0.00434347	0.00196917	0.00196917
0	0	0	0	7.11074e-05	0	0	0	0	0
0.00595397	0.00945846	0.00216724	0.00216724	0.00399057	0.00216724	0	0.0048595	0.00216724	0.00216724
0.00575415	0.0101238	0.00199098	0.00199098	0.00281492	0.00199098	0	0.00437464	0.00199098	0.00199098
0.00164234	0.0114884	0.000580844	0.000580844	0	0.000580844	0	0.00106757	0.000580844	0.000580844
0.00561131	0.00873772	0.00204097	0.00204097	0.00380683	0.00204097	0	0.00450356	0.00204097	0.00204097
0.0016279	0.00612482	0.000504457	0.000504457	0	0.000504457	0	0.00154764	0.000504457	0.000504457
0	0	0	0	0	0	0	0	0	0
0.00106605	0.00116297	0.000341366	0.000341366	0.000112092	0.000341366	0	0.000807494	0.000341366	0.000341366
0	0.0097463	0	0	0	0	0	0	0	0
0.00556293	0.00788366	0.00208279	0.00208279	0.00444599	0.00208279	0	0.00461924	0.00208279	0.00208279
0	0.00565338	0	0	0.000617318	0	0	0	0	0
0	0	0	0	0.00156131	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.00235543	0.00278468	0.00100953	0.00100953	0.00267788	0.00100953	0.000320946	0.00225836	0.00100953	0.00100953
0	0.00525999	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.0046405	0.0100046	0.001672	0.001672	0.00201871	0.001672	0	0.00384158	0.001672	0.001672
0.00591877	0.0122981	0.00208439	0.00208439	0.00266426	0.00208439	0	0.00454766	0.00208439	0.00208439
0.00170604	0	0.000775807	0.000775807	0.00375969	0.000775807	0	0.00190418	0.000775807	0.000775807
0.00555912	0.00668951	0.00209668	0.00209668	0.00503527	0.00209668	0	0.00466927	0.00209668	0.00209668
0	0	0	0	0	0	0	0.00246575	0	0
0.0057853	0.00877489	0.00215989	0.00215989	0.0044404	0.00215989	0	0.00474318	0.00215989	0.00215989
0	0.0128183	0	0	0	0	0	0	0	0
0.00498947	0.00757775	0.00186866	0.00186866	0.00369179	0.00186866	0	0.0042163	0.00186866	0.00186866
0.00298544	0.00208963	0.00131284	0.00131284	0.00497278	0.00131284	0	0.00291523	0.00131284	0.00131284
0	0.00121835	0	0	0.00157364	0	0	0	0	0
0.00465139	0.00422146	0.00189275	0.00189275	0.00565671	0.00189275	0	0.00439473	0.00189275	0.00189275
0	0.0039812	0	0	0	0	0.00159813	0	0	0
0.00535877	0.00750752	0.00203935	0.00203935	0.00449456	0.00203935	0	0.0045068	0.00203935	0.00203935
0.00447312	0.00627609	0.00183298	0.00183298	0.00443437	0.00183298	0.00044802	0.00422912	0.00183298	0.00183298
0.00421331	0.00364755	0.00174305	0.00174305	0.00538748	0.00174305	0	0.00403314	0.00174305	0.00174305
0	0	0	0	0	0	0	0	0	0
0.00386606	0.00430922	0.00147964	0.00147964	0.00353764	0.00147964	0	0.00331748	0.00147964	0.00147964
0.00466717	0.005699	0.00183188	0.00183188	0.00472741	0.00183188	8.61087e-05	0.00393996	0.00183188	0.00183188
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.00293358	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.000617685	0.000705058	0.000172667	0.000172667	0	0.000172667	0	0.000323936	0.000172667	0.000172667
0.0017332	0.00279885	0.000661096	0.000661096	0.000801476	0.000661096	0	0.00167549	0.000661096	0.000661096
0.00466384	0.0138033	0.00141562	0.00141562	0.00050769	0.00141562	0	0.00288943	0.00141562	0.00141562
0.00608912	0.010953	0.00216415	0.00216415	0.0033264	0.00216415	0	0.00471416	0.00216415	0.00216415
0	0.00642164	0	0	0.00144779	0	0	0	0	0
0	0.00121327	0	0	0.00418168	0	0	0	0	0
0	0	0	0	0.00560983	0	0	0	0	0
0.00479961	0.0060095	0.00189932	0.00189932	0.00463654	0.00189932	0	0.00436958	0.00189932	0.00189932
0.00540082	0.0102509	0.00185255	0.00185255	0.00255022	0.00185255	0	0.00379373	0.00185255	0.00185255
0.00585144	0.00910877	0.00217057	0.00217057	0.00413411	0.00217057	0	0.00495059	0.00217057	0.00217057
0	0	0	0	0.00594382	0	0	0	0	0
0	0	0	0	0.0053931	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.00282577	0.00194595	0.0010428	0.0010428	0.00319306	0.0010428	0	0.00203803	0.0010428	0.0010428
0.00535914	0.00776652	0.00200962	0.00200962	0.00408532	0.00200962	0	0.00460024	0.00200962	0.00200962
0.00518658	0.00641583	0.00196378	0.00196378	0.00456129	0.00196378	0	0.0044947	0.00196378	0.00196378
0	0	0	0	0	0	0	0	0	0
0.00516246	0.00627211	0.00196245	0.00196245	0.00467604	0.00196245	0	0.00442216	0.00196245	0.00196245
0.000885739	0	0.000606103	0.000606103	0.00575842	0.000606103	0	0.00180888	0.000606103	0.000606103
0	0.0130331	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0.0130321	0	0	0	0	0	0	0	0
0.00560087	0.00904559	0.00212166	0.00212166	0.00413861	0.00212166	0	0.00474655	0.00212166	0.00212166
0	0	0	0	0.00319465	0	0	0	0	0
0.00504674	0.00527937	0.00198995	0.00198995	0.00547295	0.00198995	0	0.00455166	0.00198995	0.00198995
0	0	0	0	0.00431194	0	0	0	0	0
0.00514451	0	0	0	0	0	0	0	0	0
0.00487142	0.0112074	0.00167349	0.00167349	0.00145234	0.00167349	0	0.00389469	0.00167349	0.00167349
0.00446511	0.00501184	0.00181531	0.00181531	0.00512955	0.00181531	0	0.00402077	0.00181531	0.00181531
0.000492833	0	0.000465067	0.000465067	0.00540173	0.000465067	0	0.00157654	0.000465067	0.000465067
0	0	0	0	0.0045705	0	0	0	0	0
0.0057846	0.0102645	0.00208378	0.00208378	0.00327336	0.00208378	0	0.00461702	0.00208378	0.00208378
0.00509479	0.00761678	0.00197741	0.00197741	0.0042721	0.00197741	0	0.00447362	0.00197741	0.00197741
0.00553688	0.00827003	0.00210588	0.00210588	0.00447446	0.00210588	0	0.0047149	0.00210588	0.00210588
0.00544563	0.00732595	0.0019478	0.0019478	0.00397745	0.0019478	0	0.00433267	0.0019478	0.0019478
0.00488135	0.0080423	0.00189142	0.00189142	0.00385462	0.00189142	0	0.00421565	0.00189142	0.00189142
0.00550496	0.00842427	0.00210011	0.00210011	0.00446636	0.00210011	0	0.00463105	0.00210011	0.00210011
0	0	0	0	0.0061484	0	0	0	0	0
0.00620626	0.0105242	0.00219044	0.00219044	0.00346569	0.00219044	0	0.00485657	0.00219044	0.00219044
0	0.0128082	0	0	0	0	0	0	0	0
0	0.0114626	0	0	0	0	0	0	0	0
0.00165475	0.000172531	0.000817451	0.000817451	0.00589956	0.000817451	0	0.00182785	0.000817451	0.000817451
0.00610166	0.0110159	0.00217883	0.00217883	0.00327328	0.00217883	0	0.00490059	0.00217883	0.00217883
0.00540517	0.00691533	0.00210111	0.00210111	0.00509774	0.00210111	0	0.00473948	0.00210111	0.00210111
0	0.0129835	0	0	0	0	0	0	0	0
0.00484165	0.00527172	0.00192472	0.00192472	0.0053516	0.00192472	0	0.00433228	0.00192472	0.00192472
0.00619783	0.0124362	0.00212643	0.00212643	0.00260242	0.00212643	0	0.00462549	0.00212643	0.00212643
0	0	0	0	0	0	0.018699	0	0	0
0.00464288	0.00464021	0.00186384	0.00186384	0.0053413	0.00186384	0	0.00419606	0.00186384	0.00186384
0	0.00222823	0	0	0	0	0	0	0	0
0.00477256	0.00576217	0.00186076	0.00186076	0.00441401	0.00186076	0	0.00436498	0.00186076	0.00186076
0.00570785	0.00860076	0.00215361	0.00215361	0.00439008	0.00215361	0	0.00485052	0.00215361	0.00215361
0.00572875	0.00799532	0.00211915	0.00211915	0.00455244	0.00211915	0	0.00458513	0.00211915	0.00211915
0.00531776	0.00818655	0.00193883	0.00193883	0.00373543	0.00193883	0	0.00417507	0.00193883	0.00193883
0.00495676	0.00629308	0.00191185	0.00191185	0.00456554	0.00191185	0	0.0042752	0.00191185	0.00191185
0.0054474	0.00817173	0.00203901	0.00203901	0.00410571	0.00203901	0	0.00454681	0.00203901	0.00203901
0.00483641	0.0106227	0.00152968	0.00152968	0.00120132	0.00152968	0	0.00308289	0.00152968	0.00152968
0.00187757	0.000364577	0.000888122	0.000888122	0.00393548	0.000888122	0	0.00216305	0.000888122	0.000888122
0.00440923	0.00620363	0.00174675	0.00174675	0.00399804	0.00174675	0	0.00406284	0.00174675	0.00174675
0.00264002	0.00170193	0.00124231	0.00124231	0.00576383	0.00124231	0	0.0027962	0.00124231	0.00124231
0.00542003	0.00778014	0.00205351	0.00205351	0.00434573	0.00205351	0	0.00465354	0.00205351	0.00205351
0	0	0	0	0	0	0.0183642	0	0	0
0.00439709	0.000735434	0.000951658	0.000951658	0.000143862	0.000951658	0	0.00192101	0.000951658	0.000951658
0.00146574	0	0	0	0	0	0	0	0	0
0.00438323	0.00757741	0.00154882	0.00154882	0.00212788	0.00154882	0	0.0035761	0.00154882	0.00154882
0	0	0	0	0	0	0	0	0	0
0	0.0113252	0	0	0	0	0	0	0	0
