3.33041	2.19088	1.70654	3.08252	2.31229	3.55472	0.183656	0.167191	0.298531	0.587257	0.39503	0.23763	0.179313	0.225953	0.119312	0.118624	2.09	0.332063	1.60205	2.16417	1.72338	2.40527	1.60725	3.21515	2.11773	2.10588	0.974798	2.25916	2.64447	3.30104	1.58889	1.49717	1.15616	1.4212	1.31078	1.73506	1.04272	1.16726	1.68686	0.15525	2.73673	1.52523	1.20811	0.5951
-1.85499	-1.45828	-1.37943	-1.4573	-1.20307	-1.30902	0.965756	1.24611	0.845534	0.648852	0.971247	1.07506	0.834909	0.716759	1.02501	1.09003	-1.33916	-1.7328	-1.3632	-1.08783	-1.62173	-1.19787	-1.66072	-1.61369	-0.870695	-1.01672	-0.952651	-1.8674	-0.810754	-1.40028	-0.94775	-1.44689	-0.483699	-1.01465	-0.607869	-0.811259	-1.27808	-1.8206	-1.54223	-0.352618	-1.91263	-0.842567	-0.868623	-1.98877
4.60245	3.0396	2.77811	3.7348	2.67208	4.27158	1.10072	1.40509	1.52814	1.98516	1.63526	1.33389	1.1036	1.16385	1.23001	1.13447	3.03345	2.16962	3.24011	2.88764	2.90576	2.9977	3.44353	4.00907	2.81483	2.74491	1.7733	3.66524	3.45477	4.47923	2.31537	2.58358	2.18089	2.16754	3.57794	4.36754	1.84528	2.4589	2.69262	1.66531	4.28092	2.06341	2.01515	2.14842
-4.60245	-3.0396	-2.77811	-3.7348	-2.67208	-4.27158	-1.10072	-1.40509	-1.52814	-1.98516	-1.63526	-1.33389	-1.1036	-1.16385	-1.23001	-1.13447	-3.03345	-2.16962	-3.24011	-2.88764	-2.90576	-2.9977	-3.44353	-4.00907	-2.81483	-2.74491	-1.7733	-3.66524	-3.45477	-4.47923	-2.31537	-2.58358	-2.18089	-2.16754	-3.57794	-4.36754	-1.84528	-2.4589	-2.69262	-1.66531	-4.28092	-2.06341	-2.01515	-2.14842
-1.46463	-0.915868	-1.03589	-1.23575	-0.715931	-1.5879	-3.08528	-3.70573	-3.67627	-3.98207	-3.67192	-3.48893	-2.80838	-2.75606	-3.35177	-3.06721	-1.00228	-1.18082	-1.52875	-1.13985	-0.993567	-0.96642	-1.08992	-1.28552	-1.25977	-1.12576	-0.66711	-1.43992	-1.64374	-2.07821	-1.02323	-0.930679	-1.84931	-0.77494	-1.74841	-2.08214	-0.445086	-0.927862	-0.815045	-0.756709	-1.86837	-0.795801	-0.740402	-1.02119
4.60245	3.0396	2.77811	3.7348	2.67208	4.27158	1.10072	1.40509	1.52814	1.98516	1.63526	1.33389	1.1036	1.16385	1.23001	1.13447	3.03345	2.16962	3.24011	2.88764	2.90576	2.9977	3.44353	4.00907	2.81483	2.74491	1.7733	3.66524	3.45477	4.47923	2.31537	2.58358	2.18089	2.16754	3.57794	4.36754	1.84528	2.4589	2.69262	1.66531	4.28092	2.06341	2.01515	2.14842
-0.218501	-0.203816	-0.40116	-0.181279	-0.118501	-0.138586	-0.0973511	-0.143394	-0.129875	-0.200021	-0.16194	-0.104559	-0.102411	-0.123911	-0.145375	-0.165174	-0.205784	-0.166372	-0.221037	-0.245422	-0.255798	-0.238146	-0.366773	-0.295369	-0.27856	-0.256326	-0.237746	-0.18616	-0.202671	-0.258338	-0.132121	-0.3422	-0.369594	-0.34777	-0.183998	-0.197482	-0.222831	-0.247823	-0.269826	-6.89741	-0.406086	-0.0819568	-0.159498	-0.0735732
-3.14889	-1.73975	-1.56697	-2.02751	-1.24833	-2.70358	-0.722672	-1.24385	-0.938541	-1.07784	-1.21717	-1.00752	-0.872812	-0.839024	-0.907411	-1.02756	-1.96033	-1.51424	-2.42082	-1.66388	-1.74667	-1.63395	-3.04687	-2.15364	-1.6351	-1.37898	-1.06148	-2.32651	-2.38541	-2.85084	-1.39589	-1.49946	-1.19799	-1.2092	-4.92859	-5.79364	-0.962918	-1.20165	-1.50206	-1.17117	-2.47602	-1.23677	-1.49948	-1.21333
-4.60245	-3.0396	-2.77811	-3.7348	-2.67208	-4.27158	-1.10072	-1.40509	-1.52814	-1.98516	-1.63526	-1.33389	-1.1036	-1.16385	-1.23001	-1.13447	-3.03345	-2.16962	-3.24011	-2.88764	-2.90576	-2.9977	-3.44353	-4.00907	-2.81483	-2.74491	-1.7733	-3.66524	-3.45477	-4.47923	-2.31537	-2.58358	-2.18089	-2.16754	-3.57794	-4.36754	-1.84528	-2.4589	-2.69262	-1.66531	-4.28092	-2.06341	-2.01515	-2.14842
-4.60245	-3.0396	-2.77811	-3.7348	-2.67208	-4.27158	-1.10072	-1.40509	-1.52814	-1.98516	-1.63526	-1.33389	-1.1036	-1.16385	-1.23001	-1.13447	-3.03345	-2.16962	-3.24011	-2.88764	-2.90576	-2.9977	-3.44353	-4.00907	-2.81483	-2.74491	-1.7733	-3.66524	-3.45477	-4.47923	-2.31537	-2.58358	-2.18089	-2.16754	-3.57794	-4.36754	-1.84528	-2.4589	-2.69262	-1.66531	-4.28092	-2.06341	-2.01515	-2.14842
